text,summary
"Former Delhi Daredevils' captain Gautam Gambhir has said that CSK opener Shane Watson's knock of 117* in the IPL final proved that ""age does not kill any passion"". ""He is 36 and true to his game was still scoring in the V,"" he added. Gambhir further said that the season proved that ""age is just a number on your passport"".",आईपीएल फाइनल में वॉटसन ने साबित किया कि उम्र जुनून को नहीं मारती है: गंभीर 
"The spectators are not allowed to take coins inside Mumbai's Wankhede Stadium during IPL and international matches due to players' security concerns. They are made to keep the coins inside locked boxes before entering. The coins are later handed over to the Mumbai Cricket Association, which donates the cash to the Hanuman temple at Marine Lines in the city.",वानखेड़े में प्रवेश करने वाले प्रशंसकों से एकत्र किए गए सिक्कों का क्या होता है? 
"South African cricket team coach Ottis Gibson has said AB de Villiers, who retired from international cricket recently, could have made a ""huge difference"" in the 2019 World Cup. Adding that he was ""shocked"" by De Villiers' retirement, Gibson said, ""It's disappointing for the country and for world cricket."" Notably, De Villiers retired after playing 420 international matches.",2019 WC: SA कोच में ABD बहुत बड़ा बदलाव ला सकता था 
"Talking about the data scandal, Facebook's Chief Technology Officer Mike Schroepfer said the company has developed a ""sharper and more pessimistic view"" of what can happen on the platform. Adding that it is the ""biggest shift I've ever observed"", he said, ""The big cultural shift is that people need to think about these things before they build them, not after.""",डेटा घोटाले के बाद से फेसबुक अधिक 'निराशावादी' है: सीटीओ 
"Talking about the protests against the Tamil Nadu Sterlite plant, actor-turned-politician Rajinikanth said, ""The attack on the collector's office and setting on fire (Sterlite) quarters wasn't done by common people. Some anti-social elements infiltrated."" ""The government should crush such anti-social elements with an iron fist...otherwise it will result in great danger for Tamil Nadu,"" he added. ",असामाजिक तत्वों ने स्टरलाइट हलचल में घुसपैठ की: रजनीकांत 
"Columbia University scientists, who found different regions in mice brain respond to sweet and bitter tastes, have now altered the responses to curb sugar craving in mice. The team genetically modified neurones in mice to respond to light, triggering ""sweet"" or ""bitter"" responses without the animals consuming anything. The finding may help treat eating disorders in humans, said researchers.",चूहे के दिमाग को खत्म करने से चूहों में शर्करा की लालसा: अध्ययन 
"A 27-year-old Air India pilot was found dead in the washroom of a gym at a hotel in Saudi Arabian capital Riyadh on Wednesday morning. He is believed to have collapsed and died of a heart attack after working out. Meanwhile, Air India said it is awaiting a nod from the Indian embassy before his body is flown to India. ",27 वर्षीय एयर इंडिया का पायलट सऊदी होटल के जिम में मृत मिला 
"While recovering from a kidney transplant in AIIMS Delhi, Finance Minister Arun Jaitley reportedly asked his staff to provide food and water to patients and their families who sit in the hospital's corridors. He also asked his staff to install at least six big water coolers in the hospital. Apart from that, small water bottles were distributed.","एफएम जेटली एम्स में मरीजों के परिजनों को भोजन, पानी उपलब्ध कराते हैं "
"The BCCI has invited Afghanistan's President Ashraf Ghani for the historic one-off Test between India and Afghanistan. BCCI Acting Secretary Amitabh Choudhary-led delegation, which is in Kabul to discuss Indo-Afghan cricketing relations, met the President on Tuesday. Afghanistan's first-ever Test match will begin on June 14 at the Chinnaswamy Stadium in Bengaluru.",BCCI ने B'luru टेस्ट के लिए अफगानिस्तान प्रेज़ अशरफ़ ग़नी को आमंत्रित किया 
"Yoga guru Ramdev's Patanjali has launched a new messaging application called 'Kimbho', claiming that it will give ""competition"" to WhatsApp. Patanjali's spokesperson SK Tijarawala tweeted, ""Now Bharat will speak...Our own #SwadeshiMessagingplatform."" This comes after Ramdev launched 'Swadeshi Samriddhi' SIM cards in partnership with state-owned telecom operator BSNL.",रामदेव की पतंजलि ने लॉन्च किया नया मैसेजिंग ऐप 'किम्भो' 
"A Delhi man named Manoj Singhal has been arrested for selling his Audi car for Ã¢ÂÂ¹17.5 lakh and then stealing it back from the buyer with duplicate keys. When the buyer contacted Singhal, he was threatened and told to not call the number again. Police suspected Singhal following some contradictory statements and later charged him with criminal breach of trust.","दिल्ली का आदमी ¢ sells17.5L के लिए ऑडी बेचता है, खरीदार से वापस चुराता है "
"Actor-turned-politician Rajinikanth has announced an ex-gratia of Ã¢ÂÂ¹2 lakh each to the families of the 13 people killed in police firing during protests against the Sterlite plant in Tamil Nadu's Tuticorin. ""This incident shows the carelessness of the government...The government needs to be careful as the people are watching. It was a huge mistake and a big lesson,"" he said. ",रजनीकांत स्टरलाइट विरोध पीड़ितों के परिजनों को एक-एक 2L देता है 
"Richard Branson-led commercial spaceflight Virgin Galactic's SpaceShipTwo VSS Unity achieved a speed of nearly twice that of sound at 2,346.12 kmph during its second test flight on Tuesday. The rockets burned for 31 seconds and reached an altitude of 34.8 km, the company said. Founded in 2004, Virgin Galactic aims to fly passengers to space, allowing them to experience weightlessness.",वर्जिन गैलेक्टिक का अंतरिक्ष यान ध्वनि की गति से दोगुना गति से हिट करता है 
"Slamming the BJP over complaints of malfunctioning EVMs and VVPAT machines, the Shiv Sena on Wednesday said, ""The present Election Commission and its machinery have become like slaves of the government."" Claiming India can no longer be called the largest democracy in the world, it added, ""Those in power at present have made democracy their mistress with their autocratic mindset.""","चुनाव आयोग के गुलाम, सत्ता में लोकतंत्र की मालकिन: शिवसेना "
A 30-year-old woman was allegedly kidnapped from outside a mall in Haryana's Gurugram and was gangraped at a guesthouse in Delhi's Vasant Kunj on Monday. The accused had dragged her into a car when she was trying to a hire an auto at 11 pm. The victim said two of the accused are cab drivers.,"गुरुग्राम मॉल के बाहर महिला का अपहरण, गेस्टहाउस में गैंगरेप "
"Eleven tourists from Pune have been arrested for allegedly assaulting and molesting two minor siblings, a 17-year-old boy and his 16-year-old sister, in Goa on Tuesday. The siblings were at a shack while their parents had gone for a meal nearby. The accused began taking pictures of the minor girl, and when her brother objected, they beat him up.  ",गोवा में दो नाबालिग भाई-बहनों से छेड़छाड़ के आरोप में 11 पर्यटक गिरफ्तार 
"An upgraded version of the indigenous Pinaka rocket was successfully test-fired from Proof & Experimental Establishment in Odisha's Chandipur on Wednesday. While two rounds of tests have been conducted, a few more rounds have been planned. While the earlier version of the rocket was unguided, the new rocket includes a guidance, navigation, and control kit.  ",स्वदेशी पिनाका रॉकेट परीक्षण का सफलतापूर्वक परीक्षण किया गया 
"Observing that children are neither weightlifters nor schoolbag loaded containers, the Madras High Court asked the Centre to direct state governments to not give homework and heavy schoolbooks for Class 1 and 2 students. The court also asked the Centre to direct states not to prescribe any other subjects except language and Mathematics for Class 1 and 2 students. ","कक्षा 1, 2 के छात्र वेटलिफ्टर नहीं हैं: स्कूली बच्चों पर एच.सी. "
"Around 85,000 branches of several state-owned banks will remain closed tomorrow as nearly 10 lakh employees have gone on a two-day strike in protest against a nominal 2% wage hike. The strike is likely to affect Ã¢ÂÂ¹10,000-crore worth transactions daily. However, operations in private banks like ICICI and Axis Bank are almost normal, barring few activities like cheque clearance. ","10 लाख बैंक कर्मचारियों के हड़ताल पर जाने से 85,000 शाखाएँ बंद "
"The Special Investigation Team probing the murder of journalist-activist Gauri Lankesh filed its first chargesheet on Wednesday. The 650-page chargesheet, which contains the statement of over 130 witnesses, names Hindutva activist T Naveen Kumar as an accused. Fifty-five-year-old Lankesh, known for her left-leaning views, was shot dead in front of her house in Bengaluru in September 2017. ",SIT ने गौरी लंकेश हत्या मामले में पहली चार्जशीट दाखिल की 
"A day before the bidding process for Air India closes, Aviation Secretary RN Choubey has said the government hasn't received any bid so far. Adding that the government expects bids to come in at the last hour, Choubey said the deadline for submissions of interest won't be extended. The deadline has already been extended to May 31 from May 14.",एयर इंडिया के लिए कोई बोली नहीं लगी: समय सीमा से पहले सरकार 
"A Pakistani man who failed to marry his lover, walked up to the Indian border hoping to get shot by the Border Security Force (BSF). Mohammad Asif claimed that he was repeatedly denied permission for the marriage by his family and that of the woman. The 32-year-old was arrested and booked under the Indian Passport Act and Foreigners Act.","पाक आदमी प्रेमी को धोखा देने में विफल रहता है, गोली चलाने के लिए भारत की सीमा तक जाता है "
"Russian journalist Arkady Babchenko who was reported to have been shot dead, turned up alive at a press conference in Ukraine on Wednesday. Ukraine said that it staged the murder of Babchenko, a critic of Russian President Vladimir Putin, in order to foil a real plot to kill him. It further accused the Russian intelligence services of plotting the murder.",एंटी पुतिन पत्रकार मृत पाए जाने के बाद जिंदा पाया गया 
"Technology giant Microsoft on Tuesday surpassed Google parent Alphabet in market capitalisation for the first time in three years, becoming the world's third most valuable company. Microsoft has a market capitalisation of $753 billion while Alphabet's market value stood at $739 billion. Apple is the world's most valuable firm with a valuation of $924 billion followed by Amazon ($782.6 billion).",Google ने 3 साल में पहली बार Google पैरेंट के m-cap में टॉप किया है 
"The Managing Trustee of Tata Trusts, R Venkataramanan, has said that he has been ""wrongly named as an accused"" by the CBI in AirAsia corruption probe. Venkataramanan is a director at AirAsia India, a Tata Group and AirAsia joint venture. Venkataramanan said that all allegations against him are baseless and are a part of a smear campaign to discredit him. ",सीबीआई द्वारा एयरएशिया जांच में गलत नाम: वेंकटरमनन 
"Global credit rating agency Moody's has cut India's GDP growth estimate to 7.3% for the calendar year 2018, down from its previous forecast of 7.5%. The agency said that higher oil prices were likely to weigh-in on the country's economic recovery pace. However, the rating agency retained the GDP growth forecast for 2019 at 7.5%.",मूडीज ने 2018 के लिए भारत की जीडीपी विकास दर 7.3% रहने का अनुमान लगाया है 
"Ex-DD captain Gautam Gambhir has said that CSK ""does well because the team is allowed to do well"". The 36-year-old explained that team owners interfere in on-field matters as they measure everything against Return on Investment but that isn't the case with CSK. ""I have heard from Dhoni that no one from corporate side influences any cricketing calls,"" he added.",CSK अच्छा करता है क्योंकि टीम को अच्छा करने की अनुमति है: गंभीर 
"Pakistani sports presenter Zainab Abbas took to Twitter to share a picture of actor Irrfan Khan watching England-Pakistan Test at Lord's. ""Pic shared by @Furqan013...there's actor Irrfan Khan enjoying the match at Lord's,"" she captioned the picture. A user by the name Ali Nomi further claimed Irrfan was sitting in front of him and looked ""really weak"".",पाक पत्रिकाओं में लॉर्ड्स में इरफान के मैच देखने की तस्वीर है 
"Former Indian wicketkeeper-batsman Farokh Engineer, the oldest Indian to make ODI debut, jokingly said that Rashid Khan should be the Prime Minister of Afghanistan. ""I love his attitude towards the game. He is always smiling and looks to be enjoying himself,"" Farokh added. The 80-year-old further said that Rashid is a ""great ambassador"" for his country.",19 साल के राशिद को अफगानिस्तान का पीएम होना चाहिए: फारुख इंजीनियर 
"Prime Minister Narendra Modi on Wednesday announced a 30-day free visa for Indonesian citizens and invited the Indian diaspora to experience the ""New India"". Addressing a gathering of Indian diaspora in Jakarta, PM Modi called the friendship between India and Indonesia ""special"" and said that the Indian diaspora had added ""strength to the friendship"".",भारत ने इंडोनेशियाई नागरिकों के लिए 30 दिन का मुफ्त वीजा देने की घोषणा की 
"Sports Minister Rajyavardhan Rathore has said the 2019 general elections will be a fight of ""black versus white"" as ""BJP is against black money and corruption."" Claiming the word 'sarkari' was earlier synonymous for lack of output, he said work ethic has changed in the past four years. Allegations levelled against the BJP-led NDA government are ""vague"" statements, he added.",यह 2019 में एक काले बनाम सफेद लड़ाई होगी: खेल मंत्री 
"A doctor at NIMS hospital in Hyderabad was allegedly chased and thrashed by the relatives of a 46-year-old patient who died during treatment on Tuesday. The patient had died due to multiple organ failure, following which her relatives started arguing with doctors and attacked one of them. Several doctors then boycotted their duties and demanded immediate arrest of the accused. ","डॉक्टर ने पीछा किया, हैदराबाद में मरीज के रिश्तेदारों द्वारा पीटा गया "
"A former Panchayat member on Tuesday night shot himself on his temple with his revolver and live-streamed his suicide on Facebook in Punjab's Phagwara, the police said. Adding that the deceased was depressed, the police said that his parents were settled in Canada and he lived alone. His body has been sent for postmortem and a case has been registered. ",पूर्व पंचायत सदस्य एफबी पर खुद को गोली मारता है 
"The family of a 17-year-old UP girl who died of burn injuries has alleged that she was set on fire by a jilted lover after he put sindoor on her forehead. The police, however, said it could be a case of suicide as preliminary investigations suggest she was in a relationship with him but his marriage was fixed somewhere else.","आदमी ने लड़की पर सिंदूर लगाया और उसे आग लगा दी, परिवार का दावा है "
"After Delhi CM Arvind Kejriwal claimed the capital was facing an ""alarming level"" of coal shortage, Railway Minister Piyush Goyal said Kejriwal was trying to hide his own ""failures"" with ""baseless"" claims. Goyal stated, ""As the coal or railway minister, he has not written any letter to me, neither has he come to meet me in the past four years.""",केजरीवाल खुद की नाकामियों को छिपाने की कोशिश कर रहे हैं: रेल मंत्री 
"US Secretary of Defence James Mattis has said that the country will keep confronting China over its territorial claims in the South China Sea. ""We are going to confront what we believe is out of step with international law,"" Mattis added. His statement comes after China warned two US warships that sailed near China-claimed islands in the South China Sea.",दक्षिण चीन सागर में चीन से भिड़ते रहेंगे: अमेरिका 
"To fight the over 17-hour fire in Delhi's Malviya Nagar, the Indian Air Force deployed an Mi-17 chopper which used the Bambi Bucket technique. Bambi Bucket is a specialised bucket carried by a chopper via a suspension cable for delivering water during aerial firefighting. The water was filled in the bucket from the Yamuna reservoir and dropped over the site. ",वायु सेना ने 17 घंटे से अधिक दिल्ली की आग से लड़ने में कैसे मदद की? 
"Janhvi Kapoor has revealed she used to comment on actor Rajkummar Rao's photos so that he noticed her. ""I'm not sure if I should say this, but after watching 'Bareilly Ki Barfi', I really wanted him to notice me, so I commented on all his photos,"" she said. Janhvi added, ""He's the only person IÃ¢ÂÂve asked for a photo with.""","राव मुझे नोटिस करना चाहते थे, इसलिए मैंने उनके सभी चित्रों पर टिप्पणी की: जान्हवी "
"Papua New Guinea has said it will ban Facebook for a month in order to root out fake users and to block fake news. Adding that the move will allow people with real identities to use the social network responsibly, government said that technology experts in the country were capable of developing a local alternative to Facebook.",नकली उपयोगकर्ताओं पर एक महीने के लिए एफबी पर प्रतिबंध लगाने के लिए पापुआ न्यू गिनी 
"Singapore Airlines has confirmed it would launch the world's longest non-stop commercial flight in October, covering about 16,700 km between Singapore and Newark in 18 hours 45 minutes. The Airbus A350-900ULR aircraft would feature 67 Business Class and 94 Premium Economy Class seats. The airline flew a similar route from 2004 to 2013, but had stopped operations over low revenues.",अर्थव्यवस्था वर्ग के बिना लॉन्च की जाने वाली दुनिया की सबसे लंबी उड़ान 
"Pointing out that the company's CFO Deepak Ahuja was from India, Tesla CEO Elon Musk on Tuesday tweeted, ""Tesla will be there as soon as he believes we should."" Adding that he ""would love to be in India"", Musk said ""some challenging government regulations"" were preventing the company from coming to the country.",भारत में रहना पसंद करेंगे अगर CFO दीपक हाँ कहे: Elon Musk 
"Uber's major rival in South Africa and Europe, Taxify, has raised $175 million at a valuation of $1 billion from investors led by German automotive giant Daimler. The investment also saw participation from Europe-based Korelya Capital and Taavet Hinrikus, Co-founder of Estonian fintech startup Transferwise. Daimler will also take a seat on the Taxify board, as part of the deal.",उबेर के यूरोपीय प्रतिद्वंद्वी टैक्सीइज़ ने $ 1 मिलियन वैल्यूएशन पर $ 175mn उठाया 
"Punjab and Haryana High Court has allowed a woman from Haryana to divorce her husband on the grounds of maltreatment and cruelty after he called her 'kali kaluti'. ""Wife has been able to establish she was maltreated and treated shabbily as a result of which she was compelled to stay away from the matrimonial home,"" the court observed.",पति को 'काली कलूटी' कहने के बाद महिला ने दिया तलाक 
"India has lost the highest number of peacekeepers in UN peacekeeping operations in the last 70 years. Out of 3,737 peacekeepers killed in various operations since 1948, India lost 163 military, police and civilian personnel, according to the UN. India is the third largest contributor of personnel to UN peacekeeping operations, with nearly 6,700 soldiers currently deployed across the globe.",संयुक्त राष्ट्र के अभियानों में भारत ने सबसे अधिक शांति सैनिकों को खो दिया 
"Three students committed suicide in Delhi after the CBSE class 10 board results were declared on Tuesday. A 15-year-old girl who scored 70% committed suicide as she was disturbed by her academic performance and wished to join the science stream, the police said. The deceased also included a student from Dwarka who scored 59% and another from Dabri. ",सीबीएसई कक्षा 10 के परिणाम के बाद दिल्ली के 3 छात्रों ने आत्महत्या कर ली 
A Jammu and Kashmir court has issued an arrest warrant against BJP leader Rajinder Singh for using derogatory language against CM Mehbooba Mufti during a rally. This comes after a 26-second video of Singh abusing Mehbooba while his supporters cheered him was circulated widely. He had taken part in a rally defending the accused in the Kathua rape case. ,महबूबा को गाली देने वाले भाजपा नेता के खिलाफ गिरफ्तारी वारंट जारी 
"Congress MP Jyotiraditya Scindia has slammed a website which calculates dowry based on the skin colour, caste, and educational institutions attended by grooms. The options for complexion of the groom include ""Pitch Black (not visible on a moonless night)"" and ""Wheatish (Almost white. Would need some Fair n Lovely)"". Scindia asked PM Narendra Modi to take ""immediate action"" against it.",रंग के आधार पर दहेज की गणना करती कांग्रेस सांसद की वेबसाइट 
"Saudi Arabia's Cabinet on Tuesday approved a measure criminalising sexual harassment. The approval comes amid a series of reforms initiated by Crown Prince Mohammed bin Salman to modernise the conservative Muslim kingdom. The move, which requires a royal assent to become law, introduces a jail sentence of up to five years and a fine of 300,000 riyals (nearly Ã¢ÂÂ¹54 lakh).",सऊदी कैबिनेट ने यौन उत्पीड़न को आपराधिक बनाने के लिए कदम को मंजूरी दी 
"North Korea will never give up its nuclear weapons but may allow opening a burger franchise as a goodwill gesture towards the US, an intelligence assessment by the CIA has claimed. The move would indicate North Korea's openness to Western investment, reports said. The US has demanded North Korea's denuclearisation as a precondition for holding peace talks with the regime.  ",एन कोरिया सद्भावना कदम के रूप में अमेरिकी बर्गर श्रृंखला के शुभारंभ की अनुमति दे सकता है 
"After 10 European nations agreed to create a single space agency on May 30, 1975, European Space Agency has marked a series of firsts in space exploration. ESA's feats include encounter with Halley's Comet in 1986 to parachuting a probe on Saturn's largest moon Titan in 2005. The Rosetta/Philae mission became the first to land on a comet in 2014.","यूरोपीय अंतरिक्ष एजेंसी धूमकेतु, शनि चंद्रमा पर उतरने वाली पहली थी "
"ICICI Bank on Wednesday said it will conduct an enquiry into a whistleblower complaint about alleged impropriety by CEO Chanda Kochhar. The enquiry will be conducted by an ""independent and credible"" person appointed by the bank. The allegations relate to ""conflict of interest"" over a period of time and ""quid pro quo"" in dealing with certain borrowers, ICICI added.",व्हिसलब्लोअर शिकायत पर सीईओ कोचर की जांच के लिए आईसीआईसीआई बैंक 
"IndusInd and UCO banks have asked exporters to complete their transactions with Iran by August 6 over the threat of new US sanctions, according to Reuters. This comes after the US withdrew from the 2015 nuclear deal with Iran and reimposed sanctions. Indian companies receive payments for exports to Iran using the oil payments held in rupee balances at UCO.",भारतीय बैंक निर्यातकों से प्रतिबंधों पर ईरान के सौदों को समाप्त करने के लिए कहते हैं 
"The National Company Law Appellate Tribunal has asked Tata Steel if it will clear statutory dues like income tax and GST of Bhushan Steel. The tribunal asked Tata Steel to submit a statement of statutory dues of the bankrupt steelmaker. Tata Steel has completed acquisition of controlling stake of 72.65% in Bhushan Steel in accordance with a Ã¢ÂÂ¹35,200-crore resolution plan. ",एनसीएलएटी ने टाटा स्टील से पूछा है कि क्या वह भूषण स्टील के कर बकाए का भुगतान करेगी 
"State-owned telecom operator BSNL will bring new features like chatting, messaging (SMS), video calling and Personal Ringback Tone (PRBT) on their landline phones, a company official has said. These new upgrades will be added to landlines in Rajasthan. The landline phone would be required to be upgraded with an IP phone to avail these facilities. ","एसएमएस, चैट, वीडियो कॉल जैसी सुविधाएं पाने के लिए लैंडलाइन फोन "
The National Company Law Appellate Tribunal has put Anil Ambani-led Reliance Communications' insolvency proceedings on hold and allowed banks to complete sale of the company's tower assets to Reliance Jio. This comes after RCom and Ericsson agreed to settle a dispute over unpaid dues. Ericsson will get a payment of Ã¢ÂÂ¹550 crore from RCom within 120 days.,एरिक्सन के साथ समझौता करने के बाद आरकॉम की दिलेरी ने जोर पकड़ लिया 
"Ranbir Kapoor, who has done a nude scene for Sanjay Dutt's biopic 'Sanju', said he is not shy to go nude onscreen. ""I have been nude in my first film (Saawariya) where my towel fell down. I am very shy in real but when the camera is on I am not shy as I am portraying a character,"" he added. ",मैं पर्दे पर न्यूड होने से नहीं शर्माती: रणबीर कपूर 
"Speaking about her experience of working with Rajinikanth in the film 'Kaala', actress Huma Qureshi said, ""He is such a simple human being! He doesn't take stardom seriously, is disciplined and kindhearted."" ""Once you meet him, there is no question of being intimidated by him,"" she added. Huma further said, ""I can't begin to quantify what I've learnt from him.""","रजनीकांत सरल हैं, वे स्टारडम को गंभीरता से नहीं लेते हैं: हुमा "
"CSK off-spinner Harbhajan Singh, in his talk show, revealed that Ambati Rayudu doesn't have a mobile phone. On being asked the reason behind it by Harbhajan, the 32-year-old batsman said, ""I feel like if I'm thinking about something and phone rings, then my thought will be disturbed."" Rayudu added when he is doing something, he doesn't like to be distracted. ",हरभजन सिंह ने खुलासा किया कि रायडू के पास मोबाइल फोन नहीं है 
"Ex-Australia wicketkeeper-batsman Adam Gilchrist has asked Al Jazeera to disclose names of the cricketers accused of being involved in match-fixing in a sting operation by the channel. ""No body, no nation, no team is immune to [spot-fixing] and there's every chance it's still going on,"" he said. Gilchrist added he refuses to believe that Australian cricketers are involved in spot-fixing.",गिलक्रिस्ट ने अल जज़ीरा को फिक्सिंग में शामिल लोगों का नाम देने के लिए कहा 
"After Major Leetul Gogoi was detained with a woman in Srinagar, terror group Hizbul Mujahideen commander Riyaz Naikoo asked Kashmiri women not to talk to soldiers and strangers online. He said, ""Army and policemen are developing relationships with women, particularly school girls, to prompt them for providing information about militants."" He also ""appealed"" his ""sisters"" to stay away from them. ",हिजबुल कमांडर महिलाओं से सैनिकों से ऑनलाइन बात नहीं करने के लिए कहता है 
The Uttar Pradesh cabinet has decided to minimise the use of paper and bring all government offices under the e-Office system by August 15. The e-Office is a software developed by the National Informatics Centre to help in faster clearance of files and ensure a paper-less office. The decision was taken at a cabinet meeting chaired by CM Yogi Adityanath. ,उत्तर प्रदेश में सरकारी कार्यालयों को कागज रहित बनाना 
"After Indian Oil Corporation on Wednesday revised the fuel price reduction to 1 paisa a litre and called an earlier 60-paisa revision a ""clerical error"", a user tweeted, ""I feel richer."" Another user tweeted saying, ""I am going to invest this in mutual funds now."" Further, a user tweeted, ""Ek Paisa Petrol Kee Keemat Tum Kya Jaano Ramesh Babu !""","मुझे लगता है कि 1 पैसे से पेट्रोल की कीमत में कटौती के बाद अमीर, ट्वीट्स उपयोगकर्ता हैं "
The Enforcement Directorate (ED) has attached a Ã¢ÂÂ¹52.80 crore wind farm owned by Nirav Modi's family in Rajasthan's Jaisalmer in connection with its money laundering investigation into $2.1-billion PNB fraud. It is a 9.6 megawatt-power capacity farm and has been operational since 2014-15. The central probe agency has attached Nirav Modi's assets worth over Ã¢ÂÂ¹691 crore till now.,ईडी ने जैसलमेर में नीरव मोदी के ¢ -52.8 करोड़ के विंड फार्म अटैच किए 
Indian weightlifter Sanjita Chanu won her second consecutive Commonwealth Games gold medal after lifting a total of 192 kg in the women's 53 kg category at the Gold Coast Games on Friday. The 24-year-old had won gold in the women's 48 kg category in the 2014 Glasgow Commonwealth Games. India have won one silver and two gold medals till now.,भारतीय भारोत्तोलक संजीता चानू ने दूसरा सीधे सीडब्ल्यूजी स्वर्ण पदक जीता 
"There were no gold medals at the first-ever Modern Olympics, which started on April 6, 1896, in Athens, Greece. Winners were awarded silver medals and an olive wreath, while second-placed athletes got a copper medal and a branch of laurel. One side of the medal had the face of Greek God Zeus, while the other side had the Acropolis.","प्रथम आधुनिक ओलंपिक विजेताओं को स्वर्ण पदक मिला, न कि स्वर्ण पदक "
"Salman Khan was handed a five-year jail-term on Thursday in the 1998 blackbuck poaching case. In the same year, two separate cases were registered against him for allegedly poaching three chinkaras. However, he was acquitted in both the cases in 2016. In 2015, Salman was acquitted in a hit-and-run case, months after he was found guilty by a trial court.",सलमान खान किन अदालती मामलों में शामिल रहे हैं? 
"A Jodhpur court judge, explaining the five-year jail-term handed to Salman Khan in the 1998 blackbuck poaching case, said that since Salman was an actor, people looked up to him. ""The way he killed innocent deer...and because there is rampant poaching,"" the judge added in his sentencing. Co-accused Saif Ali Khan, Tabu, among others, were acquitted following lack of evidence.",सलमान खान को जेल भेजना क्योंकि लोग उन्हें देखते हैं: जज 
"Actor Saif Ali Khan's father and ex-India cricket captain Mansoor Ali Khan Pataudi was accused of killing a blackbuck with his daughter Soha's rifle on World Environment Day in 2005. In 2015, six people of Pataudi's hunting party were sentenced to three years in jail while Pataudi's name was removed from the list of accused after his death in 2011.",सह आरोपी सैफ के पिता पर भी ब्लैकबक मारने का आरोप था 
