text,summary
"PepsiCo CEO Indra Nooyi said that soon ""Incredible India will be known as Innovative India"" as the Prime Minister is making it easier for international companies to do business in India. She added that the Indian economy is making ""tremendous"" progress. This comes after India jumped 30 places to rank 100th in the World Bank's 'ease of doing business' ranking.",अतुल्य भारत को जल्द ही अभिनव भारत कहा जाएगा: नूयी 
"Filmmaker Karan Johar took to Twitter to wish Shah Rukh Khan on the occasion of his 52nd birthday on Thursday and wrote, ""Happy birthday Bhai!!! So much love always and forever."" ""Happiest birthday to my handsome friend,"" tweeted Farah Khan. Meanwhile, former cricketer Sachin Tendulkar tweeted, ""Not just a beloved actor, but a good natured person with a big heart.""","हमेशा और हमेशा के लिए प्यार, SRK के 52 वें जन्मदिन पर जौहर का ट्वीट "
"'Har Mod Par Umeed Hai', a new song from the upcoming Kalki Koechlin and Sumeet Vyas starrer 'Ribbon', has been released. The song has been composed by Sagar Desai, with lyrics by Puneet Sharma and vocals by Jasleen Kaur Royal. Directed and co-written by Rakhee Sandilya, 'Ribbon' revolves around a young couple who have to deal with an unplanned pregnancy.","कल्कि का हर मोद पार उमीद है, सुमीत की 'रिबन' बाहर "
"Kevin Spacey will be taking some time off acting following the sexual harassment allegations against him. ""Kevin Spacey is taking the time necessary to seek evaluation and treatment. No other information is available at this time,"" said his representative. Celebrities including actor Anthony Rapp, director Tony Montana and Mexican actor Roberto Cavazos have accused Spacey of sexual misconduct.",स्पेसी अभिनय के बाद के समय को यौन उत्पीड़न के दावों से निकाल लेता है 
"Indian captain Virat Kohli applauded and cheered after he was impressed by Ashish Nehra using his foot to field a ball in his final international match on Wednesday. The 38-year-old pacer stopped the ball using his right foot, making it bounce and then plucked it using his right hand before throwing it towards the keeper.","नेहरा ने NZ T20I, कोहली की तालियों की गड़गड़ाहट के साथ गेंद से किया छल "
"Indian cricket team captain Virat Kohli was seen talking on a walkie-talkie while sitting in the dugout during the Indian innings in the first T20I against New Zealand on Wednesday. Kohli was reportedly communicating with the dressing room, and had sought permission from ICC's Anti-Corruption and Security Unit to use the walkie-talkie, an official said.",कोहली ने T20I के दौरान वॉकी-टॉकी का उपयोग करने के लिए ICC की अनुमति ली 
"Meghalaya Chief Minister Mukul Sangma has said he is yet to enrol himself for Aadhaar since he has the same privacy concerns as the people of the state do. He had earlier written a letter to the Centre seeking the exemption of the state from Aadhaar. Only 14% people have registered for Aadhaar in Meghalaya, UIDAI data revealed. ",फिर भी निजता के अधिकार पर आधार के लिए नामांकन करने के लिए: मेघालय के मुख्यमंत्री 
"The Archaeological Survey of India (ASI) has approved the excavation of the 'House of Lac' site, which featured in Hindu epic Mahabharata. The excavation at the site, which is located in Uttar Pradesh's Baghpat district, will last for three months. The project will allow archaeologists to determine the length of the tunnel used by Pandavas to escape the burning house.",महाभारत के लाख घर खोदने के लिए 
"Amazon-owned audiobook subscription service Audible has introduced a feature that uses machine learning technology to allow users to jump to sex scenes in an audiobook. Called ""Take Me To The Good Part,"" it can also identify other categories such as ""First Meeting"", and ""First Kiss"". The feature is part of a new package of books under the Audible Romance brand.",ऑडिबल की सुविधा उपयोगकर्ताओं को ऑडियोबुक के सेक्स दृश्यों के लिए कूदने देती है 
Tesla CEO Elon Musk has disclosed that the automaker fired 700 employees last month because their standards are high and not because they believe in being mean to people. He added that the employees didn't meet the company's high standards. Musk added that the journalists who have written articles about the firings without providing context should be ashamed of themselves. ,निकाल दिए गए कर्मचारी क्योंकि हमारे मानक उच्च हैं: एलोन मस्क 
"Australian researchers have found 24% of pregnant sharks and stingrays, across their 88 species, abort their pups when captured, which is often misunderstood by other researchers as natural birth. In pelagic stingrays, the rate of abortion on capture was 85%. The study also examined 40 live birth videos posted on social media and observed trauma-induced abortion in most cases.",गर्भवती शार्क और किरणों पर कब्जा होने पर गर्भपात की संभावना: अध्ययन 
"Actress Priyanka Chopra and Hindustan Times Group Chairperson Shobhana Bhartia have featured in 15 Most Powerful Women In Entertainment And Media 2017 list by Forbes. British-American journalist and editor Anna Wintour, who is the Artistic Director of media company CondÃÂ© Nast, topped the list. Singers BeyoncÃÂ© Knowles and Taylor Swift, and author J K Rowling also featured on the list.","एंटरटेनमेंट, मीडिया में सबसे शक्तिशाली महिलाओं में प्रियंका "
"The US has shared with Pakistan a list of 20 terrorist organisations including Lashkar-e-Taiba and Jaish-e-Mohammed that they believe are operating from Pakistan's soil to target India and Afghanistan, according to reports. This comes after the US said it is going to test Pakistan by giving them a chance to act against terrorism.",अमेरिका ने पाकिस्तान के साथ 20 आतंकवादी समूहों की सूची साझा की है 
"For the first time since its inception, Forbes has not named the US First Lady on its list of world's 100 Most Powerful Women. The list was topped by German Chancellor Angela Merkel for the 12th time. It features 23 new entrants including Ivanka Trump, who has become the first US First Daughter to be named in the list.",पहली बार फोर्ब्स की शक्तिशाली महिला सूची में यूएस फर्स्ट लेडी नहीं 
"Six women, including Hollywood actress Olivia Munn, have accused 'Rush Hour' director Brett Ratner of sexual harassment. Recalling an incident that took place in 2004, Munn said Ratner masturbated in front of her. Meanwhile, model-turned-actress Natasha Henstridge claimed Ratner forced himself on her when she was 19. However, Ratner has denied all the allegations through his attorney.",6 महिलाओं ने 'रश ऑवर' के निदेशक पर यौन उत्पीड़न का आरोप लगाया 
"The Election Commission has rejected 3,550 defective Voter Verifiable Paper Audit Trail (VVPAT) machines during the first level checks, ahead of Gujarat Assembly Elections. While over 70,000 VVPAT machines will be used during the elections scheduled in December,  46,000 devices will be new and the rest will be procured from 11 states. ","चुनाव आयोग ने गुजरात चुनाव में 3,550 दोषपूर्ण वीवीपीएटी मशीनों को खारिज कर दिया "
"Australian legend Donald Bradman, while playing in a domestic match on November 2, 1931, scored a total of 100 runs in three overs. At the time, an over constituted of eight balls and Bradman hit 33, 40, and 27 runs respectively in three consecutive overs. Bradman began the onslaught after completing his century and carried on to make 256.",डॉन ब्रैडमैन ने एक बार 3 ओवर में 100 रन बनाए 
"The Indian women's hockey team thrashed Kazakhstan 7-1 to reach the final of the Women's Hockey Asia Cup 2017 in Japan on Thursday. Drag-flicker Gurjit Kaur notched up a hat-trick while Navneet Kaur and Deep Grace scored braces. The Indian team has scored 23 goals in the tournament so far, while having conceded only two goals.",भारतीय महिलाओं ने एशिया कप के सेमीफाइनल में पहुंचने के लिए कजाकिस्तान को 7-1 से हराया 
"Around five jawans were injured after terrorists opened fire upon a CRPF vehicle in Anantnag district of Jammu and Kashmir on Thursday. According to the police, three CRPF jawans received bullet injuries while two others were injured after getting hit by broken glass. The CRPF officials reportedly didn't retaliate as it would have caused collateral damage to civilians.",जम्मू-कश्मीर में सीआरपीएफ के वाहन पर आतंकवादी हमला करते हैं; 5 जवान घायल 
"Elon Musk-led American automaker Tesla on Wednesday posted a record loss of about $619.4 million in the quarter ended September 2017. However, the company's revenue rose 30% to $2.98 billion from $2.3 billion in the previous year. Earlier in October, Musk had said that ""Tesla is deep in production hell"".",टेस्ला ने Q3 2017 में $ 619 मिलियन में रिकॉर्ड नुकसान दर्ज किया 
"Former al-Qaeda chief and 9/11 mastermind Osama bin Laden kept several children's cartoons such as Tom & Jerry, Mr Bean on his hard drives along with animated Hollywood movies including Batman, Cars and Chicken Little. This has been revealed after the US Central Intelligence Agency released around 4.7 lakh files obtained in the 2011 raid on Laden's compound in Pakistan.","ओसामा बिन लादेन ने टॉम एंड जेरी, मिस्टर बीन को अपनी हार्ड ड्राइव पर रखा "
"The US has released the first video of former al-Qaeda leader and 9/11 mastermind Osama bin Laden's son Hamza bin Laden as an adult. The one hour-long video shows Hamza, with a trimmed moustache and no beard, at his wedding. Hamza is poised to lead al-Qaeda and had threatened revenge against the US for assassinating his father in 2011.",सीआईए ने ओसामा बिन लादेन के बेटे का 1 वीडियो वयस्क के रूप में जारी किया 
"US President Donald Trump on Wednesday said he would consider sending the New York terror attack suspect to Guantanamo Bay detention centre. Trump also called on the Congress to immediately dismantle the Diversity Visa Lottery program through which the attacker came to the US from Uzbekistan. He further said that the criminal justice system's handling of suspects is a ""joke"".",ट्रंप का कहना है कि वह न्यूयॉर्क के हमलावर को ग्वांतानामो भेज सकते हैं 
General Motors CEO Mary Barra is the highest-ranked business woman among 19 business leaders in Forbes list of most powerful women in business 2017. PepsiCo CEO Indra Nooyi and Engie CEO Isabelle Kocher have also featured in the list of 19 most powerful women in business. Biocon Chairperson Kiran Mazumdar-Shaw is the most powerful woman in business in India. ,व्यवसाय में सबसे शक्तिशाली महिला कौन हैं? 
"The Haryana Urban Development Authority (HUDA) has sold 9.82 acres of commercial land in Gurugram to Swedish furniture maker IKEA for Ã¢ÂÂ¹842 crore in its single largest property e-auction. The site was put up for e-auction three times earlier, but had no takers until IKEA's successful bid on October 31. HUDA earned around Ã¢ÂÂ¹1,260 crore this fiscal through e-auctions.",IKEA गुरुग्राम में 10 एकड़ का प्लाट ¢ 42842 करोड़ में खरीदता है 
"A US-based study found that Brazil's environmental land registration act has been successful in slowing down the rate of deforestation on private land. Using satellite images from 2006-13, the team claimed that deforestation would have been 10% higher without the act's implementation in 2001. Brazil houses 13% of the world's forests, while also being the second-highest contributor to forest loss.",ब्राजील भूमि पंजीकरण कार्यक्रम ने वनों की कटाई को धीमा कर दिया: अध्ययन 
"Uttar Pradesh DGP Sulkhan Singh on Wednesday issued a list of guidelines to ensure safety of tourists visiting the state. The guidelines include deployment of policemen in plain clothes, regular patrolling, and installation of CCTV cameras around places of tourist interest. This comes after a Swiss couple was attacked with sticks and stones by a mob in Fatehpur Sikri. ",यूपी डीजीपी स्विस जोड़े पर हमले के बाद सुरक्षा दिशा-निर्देश जारी करते हैं 
"Slamming the BJP for ""saffronising everything"" in Uttar Pradesh, suspended JDU leader Ali Anwar on Thursday said that the NTPC explosion would have been averted if the power plant was saffron in colour. At least 20 people died and over 100 were injured on Wednesday after an ash-pipe exploded at Uttar Pradesh's National Thermal Power Corporation (NTPC) plant.",भगवा संयंत्र विस्फोट से बचा होगा: निलंबित जेडीयू नेता 
"Tamil Nadu's Municipal Administration Minister SP Velumani said that the state is better prepared to manage heavy rainfall than the United States and the United Kingdom. Meanwhile, around four people have died due to rain-related incidents in Tamil Nadu, prompting the state administration to issue an order to keep all the schools shut for the third consecutive day. ",अमेरिका की तुलना में भारी बारिश से निपटने के लिए टीएन बेहतर तैयार: मंत्री 
"Rohit Sharma hit a world record 16 sixes while bringing up his first ODI double century, against Australia in Bengaluru on November 2, 2013. Rohit, who scored 209(158), then became the third ODI batsman to hit a double ton, after Sachin Tendulkar and Virender Sehwag. Meanwhile, during his world record 264 against Sri Lanka in 2014, Rohit hit nine sixes.",रोहित ने अपने 209 के दौरान रिकॉर्ड 264 में 9 छक्के लगाए 
"For the first time in their history, Real Madrid lost a match against Tottenham Hotspur, going down 1-3 in the Champions League group stage on Wednesday. This was two-time defending champions Real Madrid's first UCL group stage loss in five years. Elsewhere, Manchester City beat Napoli 4-2, as Sergio AgÃÂ¼ero became the Manchester-based club's highest scorer with 178 goals.",रियल मैड्रिड इतिहास में पहली बार टोटेनहम से हार गया 
"Singapore Airlines on Thursday unveiled its first major overhaul of first-class cabins in its double-decker Airbus A380s, with the suites redesigned to fit in a bed, alongside a seat with leather upholstery. The suites also have a full-sized wardrobe and two bathrooms, as well as a 32 inch HD TV screen. The new A380s will seat 471 people.","सिंगापुर एयरलाइन की उड़ानों में बेड, वार्डरोब के साथ सुइट्स मिलते हैं "
"Corippo, the smallest mountain village in Switzerland, is being turned into a large hotel complex. The village, which once housed 300 inhabitants but presently has only 13 people left, concluded it may face extinction otherwise. The redevelopment project will see a restaurant in the main square become a hotel reception, and many cottages become hotel rooms. ",13 निवासियों के साथ टिनी स्विस गांव को होटल में बदल दिया गया 
"Amsterdam on Wednesday banned beer bikes in its city centre after years of complaints by locals about rowdy and drunken behaviour by tourists. A court ruling has called the beer bikes, namely small carts fitted with bicycle seats arranged around bar tables, a ""public order problem."" The bicycles are popular with tourists celebrating group events like stag parties. n",एम्स्टर्डम अपने शहर के केंद्र में बीयर बाइक पर प्रतिबंध लगाता है 
"There is a trailer park-themed bar in United States' California. The 'Trailer Park After Dark' bar features lampshades made from trash cans and bar stools made from shopping carts. It also serves meals like Chili Cheese Tots, Kitchen Sink Tots, and Truck Stop Frito Pies, while its employees are dressed in trucker hats and dungarees.",अमेरिका में एक ट्रेलर पार्क-थीम वाला बार है 
"Sayfullo Saipov, who rammed a truck into people in New York on Tuesday, killing eight people and injuring 12 others, ""felt good about what he had done,"" according to investigators. The terrorist, who was inspired by ISIS videos and speeches, said he chose the Halloween day because ""he believed there would be more civilians on the street for the holiday"".n",न्यूयॉर्क के हमलावर को अच्छा लगा कि उसने क्या किया: जांचकर्ता 
"US citizen Mohamad Khweis who quit ISIS shortly after he joined the terrorist group has been sentenced to 20 years in prison. He was found guilty of joining and providing material support to ISIS. The man, who stated that he ""wasn't thinking straight"" when he joined ISIS, is the first US citizen to be captured on the battlefield.",आईएसआईएस में शामिल होने और छोड़ने वाले अमेरिकी व्यक्ति को 20 साल की जेल होती है 
"CEO of ICICI Bank Chanda Kochhar was named the most powerful woman in India as she ranked 32nd in World's 100 Most Powerful Women list by Forbes. CEO of HCL Enterprise Roshni Nadar Malhotra, Chairperson of Biocon Kiran Mazumdar-Shaw, Chairperson of Hindustan Times Group Shobhana Bhartia and actress Priyanka Chopra are the other Indian women who featured on the list.",चंदा कोचर ने फोर्ब्स द्वारा भारत की सबसे शक्तिशाली महिला का नाम रखा 
"The CIA today released 4,70,000 additional files seized in the 2011 US raid in Pakistan that killed Osama bin Laden. The files indicate the al-Qaeda founder closely followed developments in Kashmir and the trial of Pakistani-American terrorist David Headley in the 26/11 Mumbai attacks case. Several news articles from Indian publications on the Kashmir issue were recovered from Laden's computer.","ओसामा ने कश्मीर के घटनाक्रम, हेडली ट्रायल: CIA फाइलों पर नज़र रखी "
"Mudhol Hound has become the first Indian dog breed to get Army training. The Indian Army, which generally inducts German Shepherds, Great Swiss Mountain dog, and Labradors, have  almost completed training six hounds that will be posted in Jammu and Kashmir later this year. The breed is known for its stamina, sharpness, agility, and being disease resistant.",मुधोल हाउंड 1 भारतीय कुत्ते की नस्ल सेना प्रशिक्षण प्राप्त करने के लिए 
"The Western Railways has clarified that the Mumbai-Ahmedabad bullet train route runs with 100% occupancy even during off-season, thus contradicting its own RTI reply claiming 40% seats remain vacant along the same route. It stated that the earlier RTI reply was limited to number of passengers travelling between Mumbai Central-Ahmedabad and vice-versa only, not other stations along the route. ",मुंबई-अहमदाबाद मार्ग 100% अधिभोग पर चलता है: रेलवे 
"UK Defence Secretary Michael Fallon resigned on Wednesday, the first resignation in a sexual harassment scandal in the parliament. Although Fallon called many allegations against him false, he said, ""In the past I have fallen below the high standards"" required of armed forces. Fallon recently apologised over a 2002 incident wherein he repeatedly placed his hand on a journalist's knee.",यौन उत्पीड़न कांड के बीच ब्रिटेन के रक्षा मंत्री ने इस्तीफा दिया 
"The Bharatiya Janata Party (BJP) is seeking a delay in the release of director Sanjay Leela Bhansali's epic historical film 'Padmavati' to alleviate tensions ahead of the Gujarat elections. BJP state vice-president IK Jadeja said that the party wrote to the Election Commission, the Central Board of Film Certification and the Centre, seeking to stop the film's release temporarily. ",गुजरात चुनाव से पहले पद्मावती की रिलीज में देरी की मांग 
"The Delhi & District Cricket Association named one of Feroz Shah Kotla Stadium's playing ends after veteran pacer Ashish Nehra to mark his farewell match against New Zealand on Wednesday. With this, Nehra became only the second bowler after England's James Anderson to bowl from his own end. Nehra ended his career by beating the batsman for a dot ball.",गेंदबाजी का अंत आशीष नेहरा ने अपने आखिरी मैच के लिए किया 
"In a first for Haryana, the Municipal Corporation of Gurugram on Tuesday auctioned four properties of property tax defaulters after their owners failed to pay off the dues despite repeated reminders. The auctioning was a landmark in the history of Haryana and will serve as a warning that civic bodies can undertake legal measures to recover tax dues, officials said.",गुरुग्राम नागरिक निकाय नीलामियों के कर बकाएदारों की संपत्ति 
"The restored Royal Opera House, located at Mumbai's Charni Road, has received the Award of Merit from the 2017 UNESCO Asia-Pacific Awards for Cultural Heritage Conservation. The building, which was closed to the public in 1993 and reopened in 2016, was restored by architect Abha Narain Lambah. The award programme hailed the building's ""heroic rescue"" under ""generous private patronage"". ",मुंबई के रॉयल ओपेरा हाउस को यूनेस्को का विरासत पुरस्कार मिला 
"Nirbhaya gangrape victim's mother Asha Devi has thanked Congress Vice-President Rahul Gandhi for helping her son become a pilot. Apart from sponsoring my son's education, Rahul's regular phone calls motivated him to achieve what he wanted, she added. Her 23-year-old physiotherapist daughter had died after she was gangraped on a moving bus in Delhi on December 16, 2012.",राहुल गांधी की बदौलत मेरा बेटा पायलट है: निर्भया की मां 
"The all-woman crew of the Indian Navy was hailed as ""heroes"" by Western Australia's Women's Interests Minister Simone McGurk for taking up an ""incredibly challenging"" expedition of circumnavigating the globe. Notably, the six-member crew of the Indian Naval Sailing Vessel Tarini started their maiden voyage on September 10 and is expected to complete it in about eight months.",भारतीय सब-महिला नौसेना दल औस मिन द्वारा 'हीरो' के रूप में स्वागत किया गया 
"An Army Colonel was caught having an affair with his subordinate's wife during a raid at the latter's home by the Army police, reportedly after the subordinate's tip-off. ""Stealing the affection of a brother officer's wife"" is considered a crime under the Army Act. The Colonel has been attached to another office until the probe launched against him is over.",पुलिस के छापे के बाद आर्मी कर्नल जूनियर की पत्नी के साथ पकड़ा गया 
"Delhi government will conduct special training sessions for primary teachers and principals of private schools on how to treat students from Economically Weaker Section (EWS) category, Delhi Education Minister Manish Sisodia said on Wednesday. EWS students face ""social-integration issues"" as their parents are not as educated as parents of other students and cannot help them with studies, he added.",ईडब्ल्यूएस छात्रों के साथ व्यवहार करने के लिए शिक्षकों को प्रशिक्षित करने के लिए दिल्ली सरकार 
Haryana CM Manohar Lal Khattar has denied that the state government passed an order directing teachers to undergo 'Pujari training' and perform religious duties during a fair at a Yamunanagar temple on October 29. He said that the order may have been issued by a local administration. The teachers who skipped the training sessions have been served a show-cause notice.,H'yana ने शिक्षकों के 'पुजारी प्रशिक्षण' के लिए पारित आदेश से इनकार किया 
"Supriya Sule, a Nationalist Congress Party (NCP) MP from Maharashtra's Baramati, took to Twitter to share selfies with potholes that she clicked at the Katraj-Undri bypass and Bopdev Ghat on Wednesday. Sule tagged the Cabinet Minister for Public Works Chandrakant Patil in her tweet and slammed the administration for making ""empty promises"" about improving roads in the state.",महाराष्ट्र एनसीपी के सांसद ने ट्विटर पर गड्ढों के साथ सेल्फी शेयर की 
"For the first time in its nine years of operations in the southern hemisphere, NASA's IceBridge mission is launching two distinct Antarctic flights from two continents, South America and Antarctica. The flights would measure the ice thickness and record small variations in Earth's gravity and magnetic fields to measure the thickness of the ocean cavity beneath Antarctica's floating ice shelves.",नासा ने दो महाद्वीपों से दो अंटार्कटिक उड़ानें शुरू की हैं 
"Collins Dictionary has named 'Fake News' word of the year, with the phrase witnessing a 365% rise in usage since 2016. Defined as ""false... information disseminated under the guise of news reporting,"" it has been used frequently by Donald Trump. Other words in Collins' new edition include ""unicorn"" and ""cuffing season,"" meaning when people look for partners only for winters.",कॉलिन्स डिक्शनरी द्वारा फेक न्यूज को वर्ष का नाम दिया गया 
"A 62-year-old woman and her six sons are lodged in Delhi's Tihar jail with at least 99 criminal cases against them, according to police records. The accused have been charged with several crimes such as extortion, selling illicit liquor, and murder between 2004 and 2017. The woman's seventh son has been sent to a juvenile detention home for committing theft. ","महिला, 99 आपराधिक मामलों के साथ दिल्ली की तिहाड़ जेल में छह बेटे "
"German tennis player Alexander Zverev untied the chair umpire's shoelace during his Paris Masters Round-of-32 match after the latter asked him to hide his watch. The umpire had asked him to hide it due to sponsor issues, but Zverev argued that his contract required him to display it. Zverev then hid his watch and untied umpire's shoelace while changing sides.",टेनिस खिलाड़ी ने मैच के दौरान अंपायर के जूते उतार दिए 
"Police registered an FIR after 16 antique Kashmiri shawls were allegedly stolen from the National Handicrafts and Handlooms Museum in Lutyens Delhi between Sunday and Tuesday. The shawls were bought between 1959 and 1967 from Kashmir and were on public display. The museum authorities said they suspect a research scholar, who had been visiting the museum frequently, behind the theft. ",दिल्ली संग्रहालय से चुराई गई 16 प्राचीन कश्मीरी शॉलें 
"The police on Tuesday rescued three minor girls who were allegedly held captive as domestic helps in Delhi's Model Town after the girls managed to contact an NGO. The girls, aged between 14 and 17 years, hailed from Jharkhand and Assam and were hired through a placement agency. The girls claimed that they were verbally abused and not paid salaries. ",दिल्ली से छुड़ाए गए तीन नाबालिग घरेलू मददगार 
"Reacting to the Centre's announcement that Khichdi will be promoted globally as the 'Brand India Food' at the World Food India event in Delhi, former Jammu and Kashmir CM Omar Abdullah tweeted, ""Is it anti-national to not like [Khichdi]?"" ""If Khichdi is being accorded the status...then Ghee, Dahi, Papad and Achaar should immediately be declared National Friends,"" another user tweeted.",ट्विटर ने खिचड़ी को घटना के लिए 'राष्ट्रीय भोजन' बताया 
"Reacting to Ashish Nehra playing his final international match for India, a user tweeted, ""Dulhe ko suit karta hai sehra, Firozshah ka sher hai Ashish Nehra."" Other users reacted with tweets like, ""Ashish Nehra didn't play for 18yrs because he was a good bowler. He became a good bowler after playing 18yrs,"" and, ""Nehra ji and those wides.. Nostalgia...""","फिरोजशाह का शेर है आशीष नेहरा, जो ट्वीट करते हैं "
"Singapore airport unveiled a ÃÂ£544 million (Ã¢ÂÂ¹4,660 crore) five-storey terminal the size of 27 football fields on Tuesday. The new Terminal 4 features cleaning robots, mechanised systems transporting luggage, and a live theatre production. It has not completed construction yet, and will get a rainforest-inspired canopy garden housing the world's biggest indoor waterfall by 2019. ",सिंगापुर एयरपोर्ट सफाई रोबोट के साथ नया टर्मिनल खोलता है 
"Sikkim is set to get its first airport by the end of November, over 30 kilometres from the state capital of Gangtok. The airport, built at an estimated cost of Ã¢ÂÂ¹300 crore, was supposed to be completed in 2012 but faced repeated delays. It is at an altitude of 4,700 feet, and will be among the five highest Indian airports.",सिक्किम को इस महीने में अपना पहला हवाई अड्डा मिलेगा 
"A US-based study led by Indian origin researcher Sukanya Chakrabarti suggests that edges of spiral galaxies like the Milky Way have favourable conditions for black hole mergers. The metal content around the edges is known to be low and should be rife with black holes, Chakrabarti said. The edges would serve as prime locations for detecting sources of gravitational waves.",ब्लैक होल सर्पिल आकाशगंगाओं के रिम्स में टकरा सकते हैं: अध्ययन 
"UK-based researchers have discovered a new marine predatory mechanism called kleptopredation, which involves attacking prey that has just eaten so as to snatch their meal. The behaviour is a combination of direct predation and kleptoparasitic behaviour, like in the case of hyenas distracting lions to steal their kill. Researchers observed sea slugs preferred to eat polyps that had recently dined.",समुद्री वैज्ञानिक नए शिकारी व्यवहार की खोज करते हैं 
"Goa, with a score of 0.656, is the safest state in the country for women, according to a Gender Vulnerability Index (GVI) report released by the Ministry of Women and Child Development. Kerala (0.634) has been ranked second, while Bihar (0.410) has been placed last. Further, national capital Delhi has got the 28th position, scoring 0.436.","गोवा भारत में महिलाओं के लिए सबसे सुरक्षित है, बिहार सबसे असुरक्षित है "
"The Maharashtra cabinet on Wednesday made it mandatory for thermal power plants and industries to use only treated sewage water in Maharashtra Industrial Development Corporation areas as they won't get fresh water after three years. The government also directed the municipal corporations and municipal councils to install tertiary treatment plants, treat sewage water, and provide it to industries. ",महा सरकार थर्मल संयंत्रों को केवल उपचारित पानी का उपयोग करने का निर्देश देती है 
"Uttar Pradesh CM Yogi Adityanath has announced an ex-gratia of Ã¢ÂÂ¹2 lakh for the families of those deceased in an explosion at the NTPC plant in Raebareli. The CM also announced compensation of Ã¢ÂÂ¹50,000 for the seriously injured and Ã¢ÂÂ¹25,000 for those with minor injuries. At least 20 people died and over 100 were injured in the explosion on Wednesday.",UP CM ने NTPC विस्फोट पीड़ितों के लिए CM ann2 लाख पूर्व अनुग्रह की घोषणा की 
"As many as 100 children were taken ill on Wednesday after eating biscuits at a government-run residential school in Uttar Pradesh's Bhadohi district. The children were rushed to a hospital after they complained of nausea and stomach ache. Around 45 children are in serious condition, while the rest are kept under observation, a senior official said.",यूपी में सरकार द्वारा संचालित आवासीय विद्यालय में 100 बच्चे बीमार 
