text,summary
"Deepika Padukone, who'll be seen portraying acid attack victim Laxmi in 'Chhapaak', has said the upcoming film is about the ""human spirit"". ""It's an important story to be told. Period...It's about bravery and triumph. Hopefully, we'll be able to bring about a social change,"" she added. Deepika further said there is a lot to learn from Laxmi's journey. ",छपाक मानवीय भावना के बारे में है: एसिड हमले की शिकार फिल्म पर दीपिका 
"Leg-spinner Yuzvendra Chahal, who has been included in India's squad for the upcoming limited-overs series against Australia and New Zealand, said, ""It is a dream to play Test matches for India and I am working towards it."" Chahal is representing Haryana in the ongoing Ranji Trophy, where he has taken 10 wickets in two matches so far.","भारत के लिए टेस्ट क्रिकेट खेलने के लिए एक सपना है, यह युजवेंद्र चहल का सपना है "
"Railways has developed an artificial intelligence-powered robot to check for faults in trains called USTAAD, which stands for 'Undergear Surveillance Through Artificial Intelligence Assisted Droid'. The robot examines parts of coaches in real time with an HD camera and transmits them over Wi-Fi. ""The camera...can be rotated in any direction as per command given by the engineers,"" Railways said.",रेलवे दोषों की जांच करने के लिए AI रोबोट 'USTAAD' विकसित करता है 
"During the discussion on Triple Talaq Bill in Lok Sabha, Union Textiles Minister Smriti Irani on Thursday said that like dowry and sati, triple talaq must be penalised. The minister added that many women in the country are still a victim of instant divorce. Irani said PM Modi brought this bill for ""justice"" and not for ""politics"".","दहेज और सती की तरह, ट्रिपल तालक को दंडित किया जाना चाहिए: ईरानी "
"NCR-based High Street Essentials, the parent company of online fashion portals FabAlley and Indya, has raised around Ã¢ÂÂ¹60 crore in a Series B round of funding led by SAIF Partners. The investor's Managing Director Mukul Arora will join the startup's board. Founded in 2012 by Shivani Poddar and Tanvi Malik, FabAlley is a women-centric online-to-offline high-end fashion platform.",फैशन स्टार्टअप फैबले के माता-पिता ने SAIF के नेतृत्व में ¢ led60 करोड़ रुपये जुटाए 
"Russian cosmonaut Sergey Prokopyev, who examined the hole drilled in the International Space Station's Russian module has said, the opening was drilled from inside the spacecraft. Russian law enforcement agencies are yet to determine the cause of the hole, first discovered in August. Russian cosmonauts had conducted a nearly eight-hour-long spacewalk to examine the hole earlier this month.","अंतरिक्ष स्टेशन में छेद अंदर से ड्रिल किया गया, रूस पुष्टि करता है "
"Union Minister Mukhtar Abbas Naqvi on Thursday hit back at Pakistan PM Imran Khan for his remarks on the treatment of minorities in India, saying, talking about minorities from an ""unsecular country"" is only laughable. Naqvi added all Indians are secure and Khan should worry about the people of Pakistan. He further said Indian minorities' religious rights are also safe.",'अशांति' पाक से अल्पसंख्यकों के बारे में बात करें: हंसवी 
Thousands of people in Taiwan took part in the 'yellow vest' protests on Thursday for the third time in a week demanding lower taxes and the fair handling of tax disputes. Demonstrators protested outside the Ministry of Finance in the capital Taipei. The protests in Taiwan follow the 'yellow vest' protests in France against rising taxes and government policies.,"फ्रांस के बाद, ताइवान करों के खिलाफ 'पीला बनियान' विरोध देखता है "
"Israel's Parliament, the Knesset, on Wednesday voted 102-2 to dissolve the government, triggering early general elections for April 9, 2019. Israeli PM Benjamin Netanyahu announced earlier this week his decision to disband his coalition. Netanyahu would be contesting the polls amid allegations of corruption against him and his wife.",इज़राइल संसद सरकार को भंग करने के लिए वोट देता है 
"Aviation regulator Directorate General of Civil Aviation (DGCA) has proposed to limit the working hours of air traffic controllers to 12 hours a day to tackle fatigue among employees. The total duty hours should not exceed 50 hours within six consecutive days, DGCA's draft norms added. The regulator has also proposed a cap of 200 working hours in 30 days.",एयर ट्रैफिक कंट्रोलर दिन में 12 बजे काम नहीं कर सकते: ड्राफ्ट नियम 
"The Corporate Affairs Ministry's inspection of the books of six companies linked to the ICICI Bank controversy is at an ""advanced stage"", a senior official said. The ministry had in April ordered an inspection of the companies after quid pro quo and conflict of interest allegations surfaced against the lender's former CEO Chanda Kochhar in the Videocon loan case.",आईसीआईसीआई मामले से जुड़ी छह फर्मों की जांच 'उन्नत स्तर' पर 
"Late English umpire David Shepherd would hop and skip on the cricket field every time the scoreboard read 111, 222, 333 and so on. Such a score, called a Nelson in cricket, is considered unlucky and it is believed that having no part of the body in contact with ground brings better luck. Shepherd was born on December 27, 1940.",अंपायर डेविड शेफर्ड ने हर बार स्कोर 111 पर गिराया 
"Sushmita Sen has shared a video on Instagram which shows her dancing with Salman Khan at his birthday party held last night. She wrote, ""Happy Birthday to a man who never stopped celebrating 'Being Human'...Know that I will ALWAYS love you!!"" Salman's party, held at his Panvel farmhouse, was attended by celebrities including Katrina Kaif, Malaika Arora and Iulia Vantur.",सुष्मिता ने सलमान के साथ अपनी बिदाई पार्टी में उनके डांसिंग का वीडियो शेयर किया 
"Comedian Bharti Singh has revealed she waited for around 8-9 months to be part of Kapil Sharma's show, which is set to go on air on December 29. ""In between, even I thought that he might not do it...but I had decided that unless he tells me that he isn't going to do it...I would wait for him,"" she added. ",मैंने कपिल शर्मा के शो: भारती का हिस्सा बनने के लिए 8-9 महीनों तक इंतजार किया 
"American explorer Colin O'Brady took 54 days to walk 1,500 kilometres across Antarctica, dragging a 170-kg sled, to become the first person to complete a solo, unaided trek of the continent. The 33-year-old said he completed the last stretch of the journey in one continuous 32-hour push. Earlier, a 55-year-old British explorer died while attempting similar trek in 2016.","अमेरिकी अन्वेषक ने 1-कभी एकल, अनएडेड अंटार्कटिका ट्रेक को पूरा किया "
"Indian startups raised $6.55 billion (around Ã¢ÂÂ¹44,940 crore) in venture capital funding in 2018 through 697 deals in 2018, according to VCCEdge data. In comparison, around 25 Indian companies that floated IPOs together raised $4.97 billion (around Ã¢ÂÂ¹34,117 crores) from the investors. Bandhan Bank was the biggest IPO of 2018 which raised around Ã¢ÂÂ¹4,473 crore, the data said. ",भारतीय स्टार्टअप्स ने 2018 में आईपीओ के माध्यम से फर्मों की तुलना में अधिक पैसा जुटाया 
"In a letter to Maharashtra CM Devendra Fadnavis, Shiv Sena youth wing chief Aaditya Thackeray has requested that cities including Mumbai be allowed to remain open all night for New Year celebrations. Adding that citizens should be given ""space and time to unwind after hours of work"", Thackeray said, ""What is legal during the day, cannot be illegal at night.""",बता दें कि मुंबई नए साल पर पूरी रात खुली रहेगी: आदित्य ठाकरे 
"Finance Minister Arun Jaitley on Thursday lauded the National Investigation Agency (NIA) ""for cracking dangerous terrorist module"", adding, ""Would this...have been possible without interception of electronic communications?"" The NIA conducted searches at 17 locations in Delhi and Uttar Pradesh and busted an ISIS-inspired terror module which planned to target politicians and VIPs in serial blasts.",जेटली ने खतरनाक आतंकी मॉड्यूल को पकड़ने के लिए 'एनआईए' की खिंचाई की 
"A 17-year-old girl's rape by her uncle came to light after she was taken to a Maharashtra hospital for stomach ache and delivered a baby in her seventh month. The accused, who is on the run, had been sexually assaulting the victim from May and threatened to kill her if she narrated the incident to anyone, the police said.",17 साल की बच्ची के चाचा द्वारा बलात्कार किए जाने का खुलासा तब हुआ जब उसने बच्चे को जन्म दिया 
"A differently-abled Odisha man helped save a pregnant woman's life, who was in urgent need of blood transfusion due to haemoglobin deficiency. On learning about the requirement of B+ blood, ""the 28-year-old divyang youth rushed to the hospital without any second thought and donated blood"", locals said. He had donated blood several times at the District Headquarters Hospital, they added.",विकलांग पुरुष रक्तदान करके गर्भवती महिला की जान बचाता है 
"A visually impaired 29-year-old man, whose both kidneys stopped working, was saved after he received a kidney from his mother earlier this month in Maharashtra. The man was born with Senior Loken Syndrome, a genetic condition that resulted in kidney failure and visual impairment. Around a decade ago, he had lost his elder brother to the same condition.",मां की किडनी से बचाकर किडनी फेल करने वाला भाई 
"A private school in Andhra Pradesh's Chittoor punished six students who came late by forcing them to stand naked outside the school building. Pictures and videos of the punished students also surfaced online, wherein they could be seen standing naked with both of their hands raised. Meanwhile, a complaint has been lodged against the school and a probe is underway.",आंध्र में देर से आने के लिए बच्चों को स्कूल के बाहर नग्न खड़ा होना पड़ा 
"After a pregnant woman in Tamil Nadu got infected with HIV following blood transfusion, the 19-year-old boy who donated blood to her attempted suicide on Wednesday. The donor was unaware of his condition when he donated the blood and tried to kill himself in guilt, reports claimed. Police said while the boy's condition was stable, he's still under observation.",गर्भवती महिला द्वारा अपना एचआईवी + रक्त देने के बाद डोनर ने आत्महत्या का प्रयास किया 
"An FIR has been filed against the girl, who alleged she was raped by Unnao MLA Kuldeep Singh Sengar, and her family members for allegedly forging documents as proof that she was a minor. The order came from a court based on a petition by Haripal Singh, whose wife and son are accused in an FIR related to the rape.",उन्नाव बलात्कार के आरोप में एफआईआर दर्ज की गई है 
"Model and former Miss India Earth Hasleen Kaur got married to her Delhi-based boyfriend Amber Rana in a traditional Sikh ceremony. The official wedding ceremony began on December 21 with a mehendi and cocktail function. Hasleen, who had participated in the Miss India pageant in 2011, had earlier shared pictures from her Mehendi ceremony on Instagram.",पूर्व मिस इंडिया अर्थ हसलीन ने प्रेमी एम्बर राणा से शादी की 
"Ramdev's Patanjali Ayurved witnessed a 10% decline in revenues to Ã¢ÂÂ¹8,135 crore in 2017-18, compared to Ã¢ÂÂ¹9,030 crore the previous year. According to provisional data sourced by CARE Ratings, Patanjali's profit fell 56% to Ã¢ÂÂ¹529 crore. The revenue decline was mainly due to Patanjali's inability to timely adapt to the GST regime and develop infrastructure and supply chain, CARE said.","2017-18 में पतंजलि आयुर्वेद का राजस्व 10% घटकर ¢ fall8,135 करोड़ रह गया "
"Commerce Minister Suresh Prabhu has said India aims to receive $100 billion in foreign direct investments (FDI) in the next two years. ""We have identified companies, sectors and countries and now we're going for road shows to attract investors,"" Prabhu said. India's FDI inflows rose to $60.97 billion in 2017-18, from $60.22 billion in 2016-17.",हम अगले 2 वर्षों में $ 100 बिलियन के एफडीआई को लक्षित कर रहे हैं: सुरेश प्रभु 
Scientists at IIT Roorkee have claimed to develop a warning system that alerts people up to a minute before an earthquake strikes. It consists of a network of sensors that detect seismic waves travelling through the Earth's layers after a quake and activates on detecting tremors higher than 6.0 magnitude. The system is already deployed in some areas of Uttarakhand.,IIT रुड़की भूकंप से पहले लोगों को एक मिनट के लिए सचेत करने के लिए सिस्टम बनाता है 
Kerala BJP President PS Sreedharan Pillai on Thursday said PM Narendra Modi will arrive in Kerala's Pathanamthitta on January 6 to kick-off the campaign for the upcoming Lok Sabha elections. He added that the PM will arrive in Pathanamthitta district from Andhra Pradesh. The BJP has just one legislator in the 140-member Kerala Assembly.,पीएम मोदी ने केरल में 6 जनवरी को 2019 के चुनाव प्रचार अभियान की शुरुआत की 
"Newly-appointed BJP Uttar Pradesh election in-charge Gordhan Zadafia on Thursday said, ""Touched by responsibility given by PM (Narendra Modi) to me. I have worked with him for almost three decades."" Zadafia, who was dropped as Gujarat's Minister of State for Home after 2002 riots, added, ""What happened earlier is past...personal egos should be kept aside for sake of the nation.""","सालों तक पीएम के साथ काम किया, जो हुआ वो अतीत है: BJP UP पोल प्रमुख "
"Ahead of the 2019 Lok Sabha polls, BJP President Amit Shah on Wednesday appointed in-charges for 17 states. BJP General Secretaries Bhupender Yadav and Anil Jain were given charge of Bihar and Chhattisgarh respectively, while party leaders Mahendra Singh and OP Mathur were given charge of Assam and Gujarat. Some states have also been assigned co-incharges.","2019 के चुनावों से पहले, बीजेपी 17 राज्यों के लिए प्रभारी नियुक्त करती है "
"Gurugram-based dockless bicycle sharing startup Mobycy has added e-bike and e-scooter sharing to its business. The one-year-old startup has already piloted 100 in-house designed electric scooters in Gurugram with plans to extend to the rest of the National Capital Region, Co-founder Akash Gupta said. Like the bicycles, the e-scooters can be unlocked by scanning a QR code via an app.",साइकिल शेयरिंग स्टार्टअप Mobycy ई-स्कूटर शेयरिंग में प्रवेश करती है 
"Telangana and Andhra Pradesh will have separate High Courts from January 1, 2019. President Ram Nath Kovind on Wednesday issued orders stating that Andhra Pradesh will have a separate HC which will function from Amravati, the capital of the state. Since the bifurcation of the state on June 2, 2014, Andhra and Telangana have had a common HC at Hyderabad.","तेलंगाना, आंध्र में 1 जनवरी से अलग उच्च न्यायालय हैं "
The United Television Media Association (UTMA) held protests in Guwahati on Thursday against All India United Democratic Front (AIUDF) chief Badruddin Ajmal after he abused a journalist and threatened to break his head. The incident had happened after the journalist posed a query regarding election alliances. The protesters were seen sitting with a black band over their mouth. ,पत्रकार को गाली देने के लिए AIUDF प्रमुख के खिलाफ मीडिया बॉडी का विरोध 
"Eight policemen, including the Station House Officer of Dhanaura police station in UP's Amroha, were suspended for ""dereliction of duty"" after a Dalit man allegedly died in custody. The district police denied the claim, stating that the man was unwell and was rushed to the hospital, where he died. They said he was arrested in a case of theft. ",8 यूपी पुलिसकर्मियों को हिरासत में लिए जाने के बाद आदमी की कथित तौर पर मौत हो गई 
"The Indo-Tibetan Border Police, Pithoragarh police, revenue and forest officers on Wednesday rescued 11 trekkers from Uttarakhand's Munsiyari tehsil after they got lost following heavy snowfall, officials said. The trekkers, who are reported to be in good health, had managed to inform the police control room of the situation. Following this, an 18-member team undertook the rescue operation.","उत्तराखंड में ITBP, पुलिस ने बचाया 11 ट्रेकर्स "
"Russia on Wednesday successfully tested the new hypersonic missile system Avangard, which is capable of carrying nuclear and conventional warheads. Russian President Vladimir Putin hailed the successful launch and said that the new missile system will be deployed in 2019. Putin had earlier said the missile could hit almost any point in the world and evade a US-built missile shield.",रूस ने नई हाइपरसोनिक परमाणु मिसाइल का सफल परीक्षण किया 
"Union Minister Jayant Sinha has said the government has prepared a revival plan for cash-strapped Air India. The plan includes transfer of non-core debt and assets to a Special Purpose Vehicle and differentiated business strategies for each of the carrier's core businesses. Till date, Air India has realised an amount of Ã¢ÂÂ¹410 crore through sale of non-core assets, Sinha added.",सरकार ने एयर इंडिया के लिए पुनरुद्धार योजना तैयार की: केंद्रीय मंत्री 
