text,summary
"Info Edge has said it will invest $27.7 million in insurance selling startup PolicyBazaar-operating firm EtechAces Marketing & Consulting along with Temasek's subsidiary MacRitchie Investments. The round is likely a part of the $200 million funding round PolicyBazaar raised last month, a spokesperson said. The round was led by SoftBank Vision Fund, with participation from existing investors. ","इंफो एज, टेमासेक की फर्म, पॉलिसीबाजार में $ 27 मिलियन का निवेश करती है "
"Members of the family which was found dead in Delhi's Burari brought material for a havan a week before the suspected mass suicide, CCTV footage accessed by Delhi Police has revealed. Lalit Bhatia, who is said to be the mastermind of the case, brought wood for the havan and two teenagers brought wires for the 'pooja'.",मृत्यु से सप्ताह पहले बरारी परिवार को हवन सामग्री मिलनी शुरू हुई 
"Goa Governor Mridula Sinha on Saturday administered a pledge to 9,000 state university students, urging them to not end marriages over trivial issues. ""A marriage is not compulsory, but necessary...You will strive to make the marriage lasting and happy,"" she said. She also told students to pledge to never take drugs and not send their parents to old age homes.",डोना Â Â € t ™ छोटे मुद्दों पर विवाह समाप्त करता है: छात्रों को गोवा गुव 
"The disaster management team of a municipal body recovered two unidentified bodies from the Khadavli river in Maharashtra's Kalyan Dombivli on Saturday amid heavy rainfall. Further, a 40-year-old died and a five-year-old was injured after being electrocuted in Ghatkopar. Trains operating on the Central and Western railway lines were delayed by 15-20 minutes due to the heavy rains. ",भारी बारिश के बीच महाराष्ट्र नदी से 2 शव बरामद 
At least 33 people have died and 23 people are missing after a diving boat ferrying 105 people capsized due to a storm off Thailand's resort island on Thursday. Over 90 Chinese tourists and 12 Thai crew members and tour guides were onboard the boat when the accident occurred. Police had warned businesses against taking boats into the sea.,थाईलैंड में नाव की सवारी करते हुए पर्यटकों की मौत हो जाती है 
"The NSE has imposed a penalty of over Ã¢ÂÂ¹1 crore on Electrosteel Steels for non-compliance in filing its financial results within stipulated time for the quarter and year ended March 31, 2018. A company has to submit audited financial results within 60 days from fiscal's end. Last month, billionaire Anil Agarwal's Vedanta had acquired the bankrupt steelmaker for Ã¢ÂÂ¹5,320 crore.",वित्तीय परिणामों में देरी के लिए इलेक्ट्रोस्टील ने ¢ eel1 करोड़ का जुर्माना लगाया 
"HRD Minister Prakash Javadekar has said the main feature of JEE Main and NEET being held twice a year from 2019 is that ""a student won't lose a year"". ""He/she can appear in either...or both. The best score will be (considered),"" Javadekar added. ""The exams will be more secure and at par with international norms,"" he further said.  ","छात्रों को 1 साल का नुकसान नहीं होगा: जावड़ेकर ने 2 NEET, JEE की परीक्षा दी "
"All the 1,430 Indian pilgrims, who were stranded while returning from the Kailash Mansarovar in Tibet, have been evacuated, as per the Indian embassy in Nepal. The last batch of 160 people were airlifted from Nepal's mountainous regions on Saturday. Bad weather conditions in western Nepal for the past five to six days had led to the pilgrims getting stuck.","सभी 1,430 भारतीय कैलाश मानसरोवर तीर्थयात्रियों को हटा दिया गया "
Bengali television actor Joy Mukherjee was arrested on Friday by Kolkata police over charges of assaulting his girlfriend actress Sayantika Banerjee. She alleged that Joy physically assaulted her when she was returning from her gym. Joy is said to have chased her car and intercepted it. He reportedly tried dragging her out of the vehicle and even assaulted her assistant.,बंगाली अभिनेता जॉय को अभिनेत्री प्रेमिका के साथ मारपीट करने के आरोप में गिरफ्तार 
"Sanjay Dutt charged Ã¢ÂÂ¹10 crore for his biopic 'Sanju', along with a portion of the profits, as per reports. ""Only then, producer Vidhu Vinod Chopra and director Rajkumar Hirani were given access to his life,"" said reports. Dutt reportedly also made sure some aspects of his life, including his relationships with actresses who are married now, won't be depicted onscreen.",संजय दत्त ने अपनी बायोपिक 'संजू ’के लिए ¢ his 10 करोड़ का आरोप लगाया: रिपोर्ट्स 
"Sanjay Dutt's friend Paresh Ghelani, on whom the character 'Kamli' from 'Sanju' is based, has said he wanted to ""hug [Dutt]... and cry"" after watching 'Sanju'. ""Our friendship has been exhilarating... wild and rewarding,"" he added. Paresh further wrote, ""You always have been, you are and you always will be the greatest friend, brother that anyone can ask for.""",संजू को देखकर रोना चाहता था: दत्त का दोस्त जिसने 'कमली' को प्रेरित किया 
"After former cricketer Virender Sehwag took to Facebook to wish former captain MS Dhoni on the occasion of his 37th birthday on Saturday, a fan commented on the post saying that Dhoni finished the former opener's career. The 39-year-old replied to the fan, saying, ""Galat statement."" Dhoni was criticised for dropping senior players during his early years of captaincy. ",गलाट: सहवाग फैन को जिन्होंने धोनी को अपने करियर का फिनिशर कहा 
"The Congress has alleged that a ""Bitcoin scam"" of over Ã¢ÂÂ¹5,000 crore had surfaced in Gujarat with suspected involvement of some BJP leaders. The scam involved ""illegal hawala transactions, kidnappings, extortion of cryptocurrency using government authorities at the behest of top BJP leaders"", it added. Congress further said state BJP leaders could be turning ""black money into white"" using Bitcoin.","कांग्रेस ने गुजरात में Bit ,0005,000 करोड़ के scam बिटकॉइन घोटाले ’का आरोप लगाया "
"The child welfare committee has evacuated the Nirmala Shishu Bhavan, a shelter run by Mother Teresa's Missionaries of Charity (MC) in Jharkhand's Ranchi, and shifted 22 children to an undisclosed location. This comes after two people working in Nirmal Hriday, another MC shelter in the state, were arrested on the charges of indulging in child trafficking and selling four babies.",रांची में मदर टेरेसा चैरिटी से निकाले गए 22 बच्चे 
A nine-year-old girl was allegedly raped by a 15-year-old boy in Uttar Pradesh's Zafarabad area. The victim is reportedly admitted into a district hospital and currently undergoing treatment. A case has been registered under the Indian Penal Code and POCSO Act and an investigation has been launched in the matter. ,उत्तर प्रदेश में 15 साल की बच्ची से बलात्कार 9 साल की बच्ची ने किया 
"Following an FIR lodged by a class 9 female student alleging that she was raped by 18 people from her school in Bihar, the principal, a teacher and four students were arrested. The girl alleged that three students gang-raped her last year and made a video. She claimed the principal and two teachers raped her after the video was circulated.","प्रिंसिपल, टीचर, क्लास 9 की बच्ची से रेप के आरोप में 4 छात्र गिरफ्तार "
"The Jawaharlal Nehru University in New Delhi will hold its first convocation in 46 years, to award degrees to its outgoing PhD students on August 8. JNU's first and only convocation till date was held in 1972, where late actor Balraj Sahni was the chief guest. The university is reportedly planning to continue holding the event every year now.",जेएनयू 46 वर्षों में अपना पहला दीक्षांत समारोह आयोजित करने के लिए 
"A small town in the United Kingdom will be converted into a twin city of Amritsar in the memory of the last king of the Sikh Empire, Maharaja Duleep Singh. Thetford in Norfolk, which was home to the Maharaja, will celebrate the 125th death anniversary of the king with a two-week-long Punjabi festival to explore his story and legacy.",अंतिम सिख राजा को सम्मानित करने के लिए ब्रिटेन का शहर अमृतसर का जुड़वां शहर है 
"A school teacher in Karnataka's Udupi has bought a bus to pick up and drop students in order to prevent them from leaving school. Rajaram bought the bus, with help of some alumni, after students rapidly started dropping out due to a 3-km forest trek to the school. Further, to avoid paying a driver's salary, Rajaram drives the bus himself.","शिक्षक बस खरीदता है, स्कूल में छात्रों को रखने के लिए ड्राइवर बदल जाता है "
"The football team of 12 Thai schoolboys and their coach, who have been stuck in a Thai cave for 14 days, sent handwritten letters, one of which read, ""Teachers, please don't give too much homework."" The letters, posted on the Thai Navy SEALs Facebook page, also conveyed that everyone was ""healthy and strong"" and they wanted to go ""straight home"".",गुफा में फंसे लड़के कम होमवर्क के लिए पत्र लिखते हैं 
"Five people, including senior bank officials, have been convicted and awarded varying jail terms in the 1992 securities scam. The convicted ""knowingly"" made fraudulent transactions between private firm FFSL and Andhra Bank subsidiary ABFSL between 1991-1992. FFSL needed funds and the convicted facilitated borrowings without ensuring that transactions were made against credible securities of FFSL.",वरिष्ठ बैंकरों को 1992 के प्रतिभूति घोटाले में 4 साल की जेल की सजा हुई 
"Wishing actor-husband Shahid Kapoor on their third marriage anniversary, wife Mira Rajput shared a picture of him as her Instagram story and captioned it, ""Bad pictures make for the best memories."" ""This is why I love you. Happy 3 baby,"" she further wrote. Shahid and Mira, who got married on July 7, 2015, are parents to one-year-old daughter Misha.   ",बुरी तस्वीरें सबसे अच्छी यादें बनाती हैं: मीरा को शाहिद की सालगिरह पर 
"Director Vinod Tiwari has revealed that after watching 'Sanju', he feels inspired to make a biopic on Kapil Sharma. ""It's a story that needs to be out,"" he added. He further said, ""If Kapil ji agrees to play himself, I would love to work with him or else I feel Krushna Abhishek...will do justice to Kapil ji's character.""",मैं कपिल शर्मा: विनोद तिवारी पर बायोपिक बनाने के लिए प्रेरित महसूस करता हूं 
"Talking about his life and his family's life after the demise of his stepmother Sridevi, Arjun Kapoor said, ""We're still figuring things out and picking up the pieces."" Speaking about being ""protective"" about his sisters Anshula, Janhvi and Khushi, Arjun added, ""I'll continue to be that way as a brother and as somebody who's looking out for their best interest.""",हम अभी भी टुकड़े उठा रहे हैं: श्रीदेवी के निधन पर अर्जुन 
"The chant 'It's coming home' is being used by England football team supporters to signify that England will win World Cup for the first time since 1966. The chant emerged from the 1996 Euro Championships' official anthem, 'Three Lions (Football's Coming Home)', which was created to celebrate England hosting a major tournament for the first time since the 1966 WC.  ",इंग्लैंड के WC स्लोगन 'इट्स कमिंग होम' का मूल क्या है? 
"Daimler, the parent company of Mercedes-Benz, has been granted a license to test self-driving vehicles on public roads in Beijing, China. It is the first non-Chinese company to win a license to test level 4 self-driving vehicles in the country. The test vehicles use technology from Daimler's partner Baidu Apollo and will have human drivers on board for emergency situations.",मर्सिडीज-बेंज माता-पिता चीन में आत्म-ड्राइविंग कारों का परीक्षण करने के लिए 
"The Congress has claimed that the RJD is its ""tried and tested"" ally unlike Bihar CM Nitish Kumar, who exited the Grand Alliance to join the NDA. This comes after RJD leader Tejashwi Yadav said Congress leaders may have a ""soft corner"" for Nitish. Only Congress President Rahul Gandhi's views matter on ""questions of alliances"", Congress MLC PC Mishra said.",बिहार के सीएम नीतीश के विपरीत राजद ने कोशिश की और उसका परीक्षण किया: कांग्रेस 
"Richard Branson-led commercial spaceflight Virgin Galactic has announced that it will launch its commercial space flights from Italy. It has partnered with Italian Space Agency-owned company Altec and Sitael, Italy's private space company to develop a framework for how spaceflights will be conducted. However, the companies did not provide a timeline for when these flights would occur. ",वर्जिन गेलेक्टिक इटली से अंतरिक्ष उड़ानें शुरू करने के लिए 
"Answering a question about crimes against women, BJP MP from Madhya Pradesh Nand Kumar Chauhan on Saturday said easy access to internet and smartphones allows youngsters to watch obscene content, which negatively impacts their minds. The cyber cell can't monitor every smartphone, he added. This comes after protests were triggered in MP over the rape of an eight-year-old in Mandsaur.",महिलाओं के खिलाफ अपराधों में आसान इंटरनेट एक्सेस फैक्टर: BJP MP 
"Billionaire Ray Dalio, founder of world's largest hedge fund firm, on Saturday said that the ""first day of the war with China"" has begun. His statement comes after the US imposed 25% tariff on $34 billion of Chinese imports. China's Commerce Ministry on Friday said that the US has started ""the biggest trade war in economic history"". ",चीन के साथ युद्ध शुरू हो गया है: विश्व का सबसे बड़ा हेज फंड संस्थापक 
"The Asian Development Bank on Friday approved a grant of $100 million to Bangladesh for developing facilities for Rohingya migrants from neighbouring Myanmar. The grant is the first half of an assistance package to help more than 7,00,000 people who fled violence in Myanmar's Rakhine State since late August. Bangladesh will be supplementing the grant with a further $20 million. ",बांग्लादेश को रोहिंग्या प्रवासियों की मदद के लिए $ 100 मिलियन मिलते हैं 
"Rejecting reports of selling his F1 team, Force India owner Vijay Mallya has said, ""speculation remains speculation."" He further said, ""If there's an offer that we cannot refuse, I'll be the first one to announce it."" ""I am sure you won't see anybody in Force India, indeed myself, walk around with a 'for sale' sign,"" Mallya added. ",अटकलें अटकलें बनी रहती हैं: बल इंडिया बिक्री पर माल्या 
"A 45-year-old businessman has been arrested for allegedly raping his daughter's friend while she was on a sleepover at his house in Gurugram. His daughter, who studies abroad, was on vacation at home when she invited her 18-year-old friend for a sleepover, while his wife was away. The man took the girls for dinner before raping the girl early morning.",बिजनेसमैन ने स्लीपओवर में बेटी की सहेली के साथ बलात्कार किया 
"HRD Minister Prakash Javadekar on Saturday announced that the national-level engineering and medical entrance examinations, JEE Main and NEET, will be held twice a year from 2019. The examinations will be conducted by the newly-formed National Testing Agency, and will be conducted online. Candidates will be allowed to use the best score from the examinations in counselling process.","JEE Main, NEET 2019 से साल में दो बार आयोजित किया जाएगा "
"Steve Ditko, the Marvel Comics artist who co-created the superhero Spider-Man, has passed away aged 90. He was found dead in his apartment in New York on June 29 and it is believed that he died about two days earlier. Ditko, along with writer Stan Lee, had introduced Spider-Man in an issue of Amazing Fantasy in 1962. ",स्पाइडर मैन के सह-निर्माता स्टीव डिटको का 90 वर्ष की आयु में निधन हो गया 
"Rose Knight, the woman who had accused Canadian PM Justin Trudeau of groping her at a music festival in 2000, has reiterated that the incident did take place, but she will not be pursuing it further. The Canadian PM has since then admitted to apologising to her, after earlier claiming he did not remember any details from the incident.",यह हुआ: कनाडा के पीएम ट्रूडो पर आरोप लगाने वाली महिला 
"Actress Swara Bhasker has slammed Union Minister Jayant Sinha for garlanding the eight people convicted for lynching Alimuddin Ansari in Ramgarh, Jharkhand. Replying to Sinha's tweet in which he wrote that he was ""only honouring the due process of law"", Swara tweeted, ""Honouring due process of law = garlanding guilty? Aren't you legitimising criminals instead?"" ",स्वरा ने केंद्रीय मंत्री को सजा दिलाने के लिए जोरदार नारेबाजी की 
"Two transgender actors named Trace Lysette and Jamie Clayton have slammed Scarlett Johansson and producers of 'Rub & Tug', after the actress was cast as a transgender man in the film. Trace tweeted, ""So you can continue to play us but we can't play y'all?!"" Clayton's tweet read, ""Cast actors WHO ARE TRANS as NON TRANS CHARACTERS. I DARE YOU.""",स्कारलेट जोहानसन ने फिल्म में ट्रांसजेंडर की भूमिका निभाई 
"Former India captain MS Dhoni was denied his maiden Test wicket because of DRS against England in 2011. Dhoni, who celebrates his 37th birthday today, appealed for a caught behind against Kevin Pietersen and the on-field umpire declared it to be out. However, Pietersen asked for a DRS review and the decision was overturned, denying Dhoni a wicket.",डीआरएस की वजह से एमएस धोनी को अपने पहले टेस्ट विकेट से वंचित होना पड़ा 
"After photos showing him garlanding eight people convicted in Ramgarh lynching case went viral, union minister Jayant Sinha defended himself saying he was only honouring ""the due process of law"". Adding that Jharkhand High Court suspended their sentence and released them on bail, Sinha said he had repeatedly expressed misgivings about an earlier judgement that sentenced them to life imprisonment.",कानून का सम्मान: मंत्री ने बचाव दल को दोषी करार दिया 
"Delhi's Patiala House Court on Saturday granted regular bail to Congress MP Shashi Tharoor in view of the anticipatory bail he was earlier given by a lower court in his wife Sunanda Pushkar's death case. Tharoor, who has been charged for abetment to suicide and subjecting wife to cruelty, tweeted, ""My conscience is clear...I remain confident that justice will prevail.""",मेरी अंतरात्मा साफ: सुनंदा की मौत के मामले में जमानत पर थरूर 
"Thai authorities overseeing an operation to rescue a football team of 12 kids and their coach stuck in a cave have said that they have a three-to-four day window to attempt their rescue. Torrential rains forecast next week could lead to a rise in water levels in the flooded cave, possibly delaying the rescue operation till January next year.",थाई गुफा में फंसे बच्चों को बचाने के लिए 3-4 दिन की खिड़की: बचाव दल 
US Secretary of State Mike Pompeo met with North Korean officials in Pyongyang on Saturday to discuss nuclear disarmament and improving bilateral relations. The US delegation aims to persuade North Korea to follow through on promises made during a landmark summit between US President Donald Trump and Korean President Kim Jong Un in June. ,अमेरिकी विदेश मंत्री ने उत्तर कोरिया में परमाणु वार्ता की 
A fraud in the Central GST (CGST) involving issuance of fake GST invoices causing tax evasion of around Ã¢ÂÂ¹43 crore was reportedly unearthed on Friday. Three people including two directors of Howrah CGST Commissionerate were arrested in connection with the irregularities. Investigations reportedly revealed that fake GST invoices were issued to 63 taxpayers without delivery of any goods or service. ,जीएसटी के दो अधिकारियों को ¢ ST43 करोड़ के फर्जी चालान मामले में गिरफ्तार किया 
"Miss World 2017 Manushi Chhillar, while talking about her experience of working with Ranveer Singh for a TV commercial, said, ""His energy and whole aura is so infectious that (it) just keeps you going."" She added it was a ""great experience"" for her to work with him. Manushi further said, ""I got to try new things...it was lots of fun.""",रणवीर की आभा संक्रामक है: उनके साथ काम करने पर मिस वर्ल्ड 
"Filmmaker Rakeysh Omprakash Mehra, while saying there won't be a sequel to his 2006 film 'Rang De Basanti', said, ""It's not a Superman or Batman film that can be spun into a franchise."" ""It was just my own angst that manifested on the screen with this film,"" he added. 'Rang De Basanti' starred Aamir Khan and Kunal Kapoor among others.","रंग दे बसंती बैटमैन नहीं है, इसे फ्रैंचाइज़ी में नहीं बनाया जा सकता: मेहरा "
"Kazan Arena claimed the winners of 11 World Cups in last three 2018 FIFA World Cup matches that it hosted. South Korea knocked four-time champions Germany out with a 2-0 victory in group stage. Two-time champions Argentina crashed out after a 3-4 loss to France in last 16, while five-time champions Brazil exited after losing to Belgium in quarter-finals. ",वही रूसी स्थल 3 खेलों में 11 विश्व कप के विजेताओं का दावा करता है 
"Russia's central bank has stated that they will mint commemorative half-rouble coins if the host nation reaches the semi-finals stage of the tournament after beating Croatia on Saturday. The bank posted pictures of the proposed silver-coloured coins bearing the inscription 'FIFA 2018 Soccer World Cup in Russia'. Notably, half-rouble coins do not exist in the nation.",यदि रूस WC के सेमीफाइनल में पहुंचता है तो आधे-रूबल के सिक्के का टकसाल 
"The Swedish football team evacuated their team hotel over a false fire alarm ahead of Saturday's FIFA World Cup quarter-final against England. The team was roused from their sleep at around half past eight in the morning. According to the hotel management, the alarm went off due to someone smoking in their room or someone hitting the fire alarm switch.",WC QF खेल से पहले स्वीडन ने फायर अलार्म से अधिक टीम होटल को खाली कर दिया 
"BCCI has posted a video of Indian team cricketers' birthday wishes for former captain MS Dhoni, who turned 37 years old on Saturday. The video also features Ziva Dhoni wishing her father a happy birthday, while also saying, ""Papa, you're getting older"". Dhoni later celebrated his birthday with his teammates including Indian captain Virat Kohli and his wife Anushka Sharma.","BCCI ने टीम इंडिया की वीडियो पोस्ट की, चिडिय़ाघर में धोनी को शुभकामनाएं "
"Italy's legendary goalkeeper Gianluigi Buffon joined French side Paris Saint-Germain after a 17-year-long spell at Italian club Juventus. The 40-year-old, who appeared for the Turin-based club in 656 matches across all competitions, had arrived at Juventus from Parma in July 2001 for Ã¢ÂÂ¬52 million, the most expensive transfer deal for a goalkeeper till date.",इटालियन किंवदंती बफॉन जुवेंटस में 17 साल बाद पीएसजी में शामिल हो गया 
UK-based software startup Wayve has developed an artificial intelligence (AI) system which can learn how to drive a car in 15-20 minutes. The self-driving system performs its processing on a GPU inside the car and doesn't require any cloud connectivity or pre-loaded maps for navigation. Wayve claims it is creating the world's first autonomous vehicles based entirely on reinforcement learning.,स्टार्टअप एआई को विकसित करता है जो 20 मिनट में ड्राइव करना सीख सकता है 
"Kenya will deploy Alphabet's internet balloons to connect its rural population to the web, the country's information, communication and technology (ICT) minister has said. Known as Project Loon, the technology was developed by the Google parent's innovation lab. It was used by US telecom operators to provide connectivity to over 250,000 people in Puerto Rico after a hurricane last year.",केन्या ग्रामीण क्षेत्रों में वर्णमाला के इंटरनेट गुब्बारे तैनात करने के लिए 
"MIT has developed a 'blind' robot called 'Cheetah 3' that can climb stairs and sense obstacles without relying on cameras. Weighing around 40 kg, the robot is equipped with algorithms that help it navigate its environment by touch which the researchers describe as ""blind locomotion"". Further, the robot can stretch backwards and forwards, and twist from side to side. ","MIT का 'ब्लाइंड' रोबोट सीढ़ियों से चढ़ता है, स्पर्श से बाधाओं को भांप लेता है "
"Twitter suspended 70 million accounts in the past two months as part of a crackdown to stop misinformation on its platform, according to a report. The rate of suspensions for May and June was reportedly twice the company's October, 2017 suspension rate. It comes after Twitter faced criticism over lax efforts to fight spreading of false content and abusive users. ",ट्विटर ने दो महीने में 70 मिलियन अकाउंट सस्पेंड किए: रिपोर्ट 
"Addressing a rally in Rajasthan's Jaipur, PM Narendra Modi on Saturday slammed the Congress, saying people have started calling the party a ""bail-gaadi"" since its prominent leaders and former ministers are now out on bail. Congress leaders who are out on bail include party President Rahul Gandhi and his mother Sonia, and former Finance Minister P Chidambaram.","जमानत पर कांग्रेस के कई नेता, पार्टी जमानत पर है पीएम मोदी "
"Mumbai-based edtech startup Eruditus Executive Education has raised $2.3 million in venture debt from Temasek-owned InnoVen Capital. In a statement, the startup said it will use the capital to expand to other international markets. Founded in 2010, Eruditus offers professional and management development programmes to corporations and professionals from India, Singapore, and other markets. ",Edtech स्टार्टअप Eruditus $ 2.3 मिलियन बढ़ाता है 
"A tribal couple was stripped and paraded naked in a village in Rajasthan's Udaipur on Friday by the woman's ex-husband and his aides. Several villagers followed the couple and made videos of the incident, which were later circulated on social media. Police detained the ex-husband and three others accused in the case after rescuing the victims from the mob.",राजस्थान में महिला के पूर्व पति द्वारा युगल परेड नग्न 
"Nita Ambani, along with daughter Isha and her soon-to-be daughter-in-law Shloka Mehta, visited a children's home in Mumbai on the 16th death anniversary of Dhirubhai Ambani on Friday. They met specially-abled children and distributed chocolate and gifts among them. ""I thought it is a special time for me to spend with the children over here,"" Nita Ambani said.",नीता अंबानी धीरूभाई की मौत के मौके पर बच्चों के घर गईं 
"Facebook's 34-year-old CEO Mark Zuckerberg has dethroned Berkshire Hathaway CEO Warren Buffett to become the world's third-richest person with $81.6 billion wealth, according to Bloomberg. Zuckerberg gained $8.8 billion this year despite Facebook's data-privacy crisis that slumped its stock by 18%. Amazon's Jeff Bezos remains the world's richest, while Microsoft's Bill Gates second-richest.",मार्क जुकरबर्ग दुनिया के तीसरे सबसे अमीर व्यक्ति बन गए 
"Singer Elvis Costello has revealed he underwent a surgery for a ""small but..aggressive cancerous malignancy"" and cancelled the final six dates of his ongoing European tour. ""I've to now accept that it's going to take longer than I'd have wished for me to recover my full strength,"" said Costello. He also apologised to fans who bought tickets for the concert.","गायक एल्विस कोस्टेलो ने कैंसर निदान, कैंसर के दौरे का खुलासा किया "
"Television actress Juhi Parmar and Sachin Shroff have been granted divorce by the Bandra family court. The former couple, who got married in 2009, had filed for a divorce in December last year. They also have a five-year-old daughter named Samaira, who will stay with Juhi following the divorce. Reports said Juhi has not asked for any alimony.","टीवी एक्ट्रेस जूही परमार, सचिन श्रॉफ ने दिया तलाक "
"English cricketer Joe Denly became the first cricketer in history to hit a century and pick up a hat-trick in a single T20 match. Playing for English county side Kent, Denly first hit a 63-ball 102, before coming in to bowl his leg-break spin to pick up a hat-trick, helping his side beat Surrey by six runs on Friday.",टन में हिट करने और टी -20 में हैट्रिक लेने के लिए इंग्लिश क्रिकेटर प्रथम 
"Former PM Jawaharlal Nehru's intolerance towards the opinions of Bharatiya Jana Sangh Founder Syama Prasad Mookerjee led to the Constitution (First Amendment) Act, 1951, union minister Arun Jaitley has said. Asserting that Mookerjee and Nehru were ideological opponents, Jaitley said Nehru brought an amendment restricting free speech to stop Mookerjee from propagating his idea of 'Akhanda Bharat'.","नेहरू, श्यामा प्रसाद के नेतृत्व में 1 संशोधन अधिनियम: जेटली "
"Taking a dig PM Narendra Modi over the declining value of Indian Rupee, Congress Spokesperson Manish Tewari said there is a competition between BJP and Rupee over who will fall lower. ""In 2013, PM Modi had said there's a competition between Congress and Rupee and who will fall lower. Today the rupee is trading at Ã¢ÂÂ¹69 against $1,"" he added.","बीजेपी के बीच मुकाबला, रुपया किस पर गिरेगा कम: कांग "
"Mother Teresa's Missionaries of Charity has said it is ""carefully looking into"" the child trafficking case in connection with which two of the nuns of the charity have been arrested in Jharkhand. ""It is a horrible story....we are all shocked. It is against our moral conviction,"" the charity's spokesperson said. It has been alleged that the nuns sold four babies.",चाइल्ड ट्रैफिकिंग मामले में तलाश: मदर टेरेसा की चैरिटी 
"The Uttarakhand High Court on Friday authorised the state's transport department to seize the mobile phones of those talking while driving for a period of 24 hours after issuing a valid receipt. Ã¢ÂÂWriting of words like high court, army, police, journalist on private vehicles is also prohibited forthwith. This direction be implemented within 72 hours,Ã¢ÂÂ the court added.",ड्राइविंग करते समय बात करने के लिए U'khand में 24 घंटे के लिए जब्त किए जाने वाले फ़ोन 
"Marathon runner Sameer Singh, who completed a 13,750-km-run across India over a span of seven months and six days, was on Friday felicitated at Attari-Wagah border. Singh had started the run from Wagah on December 1 last year with an aim to spread awareness about 'Bharat Ke Veer', a government initiative dedicated towards the welfare of martyrs' families. ","7 महीने में 13,750 किमी दौड़ने वाले व्यक्ति ने वाघा बॉर्डर पर जमकर जश्न मनाया "
